Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
367,Sam Haggerty#,31,TEX,AL,0.9,64,182,162,31,41,7,3,2,13,12,4,16,37,.253,.328,.370,.698,106,.334,123,60,1,2,1,0,1,H78D/49,,haggesa01
368,Austin Martin,26,MIN,AL,0.7,50,181,156,22,44,8,1,1,7,11,4,22,31,.282,.374,.365,.740,106,.333,107,57,6,1,2,0,0,78/H4,,martiau01
369,Austin Hedges,32,CLE,AL,-0.3,68,180,155,13,25,3,0,5,10,1,2,18,43,.161,.250,.277,.527,47,.233,40,43,2,1,4,2,0,2/1,,hedgeau01
370,Leody Taveras#,26,2TM,AL,-0.5,58,180,171,13,35,6,1,3,17,9,3,5,50,.205,.226,.304,.530,54,.236,50,52,0,0,3,1,0,89/H,,taverle01
370,Leody Taveras#,26,TEX,AL,0.1,30,82,79,7,19,3,1,1,8,6,1,2,23,.241,.259,.342,.601,76,.268,70,27,0,0,1,0,0,8/H,,taverle01
370,Leody Taveras#,26,SEA,AL,-0.6,28,98,92,6,16,3,0,2,9,3,2,3,27,.174,.198,.272,.470,35,.210,33,25,0,0,2,1,0,9/8H,,taverle01
371,Donovan Solano,37,2TM,AL,-0.1,71,179,166,10,41,4,1,3,21,0,0,8,40,.247,.291,.337,.628,82,.280,83,56,9,3,0,2,0,3H/45,,solando01
371,Donovan Solano,37,SEA,AL,0.0,69,176,163,10,41,4,1,3,21,0,0,8,38,.252,.295,.344,.639,86,.284,87,56,9,3,0,2,0,3H/5,,solando01
371,Donovan Solano,37,TEX,AL,-0.1,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-118,0,0,0,0,0,0,/4,,solando01
372,Jack Suwinski*,26,PIT,NL,-0.3,59,178,150,15,22,7,0,3,10,7,1,24,57,.147,.281,.253,.534,51,.258,51,38,1,4,0,0,1,879/HD,,suwinja01
373,Alejandro Osuna*,22,TEX,AL,0.2,63,176,151,12,32,4,0,2,15,5,4,21,34,.212,.313,.278,.591,77,.264,79,42,1,2,0,2,1,79/DH8,,osunaal02
374,Miles Mastrobuoni*,29,SEA,AL,0.2,76,175,152,20,38,4,0,1,12,6,3,17,29,.250,.324,.296,.620,83,.279,82,45,2,0,5,1,0,H5497/13D,,mastrmi01
375,John Rave*,27,KCR,AL,0.1,72,175,153,18,30,5,0,4,14,7,2,18,46,.196,.283,.307,.590,66,.266,61,47,1,1,2,1,0,978/HD,,ravejo01
376,Tyler Heineman#,34,TOR,AL,1.9,61,174,149,25,43,8,1,3,20,2,0,12,31,.289,.361,.416,.777,114,.339,112,62,1,6,5,2,0,2/H1,,heinety01
377,Johan Rojas,24,PHI,NL,0.5,71,172,152,23,34,3,2,1,18,12,2,13,40,.224,.280,.289,.569,57,.271,53,44,2,0,4,3,0,8H/D,,rojasjo03
378,Blake Perkins#,28,MIL,NL,0.3,54,171,155,25,35,6,2,3,19,7,2,15,47,.226,.298,.348,.647,81,.296,81,54,4,1,0,0,0,8/HD,,perkibl01
379,Hyeseong Kim*,26,LAD,NL,1.6,71,170,161,19,45,6,1,3,17,13,1,7,52,.280,.314,.385,.699,95,.335,102,62,0,1,1,0,0,4H86,,kimhy02
380,José Tena*,24,WSN,NL,0.3,50,169,152,19,37,13,2,0,16,3,1,15,37,.243,.314,.355,.669,91,.297,88,54,4,1,0,1,0,5/4HD,,tenajo01
381,Yohel Pozo,28,STL,NL,0.2,67,168,160,16,37,8,0,5,19,0,0,7,22,.231,.262,.375,.637,78,.281,76,60,4,0,0,1,0,2H/3D,,pozoyo01
382,Heston Kjerstad*,26,BAL,AL,-1.6,54,167,156,16,30,5,2,4,19,1,0,6,45,.192,.240,.327,.566,58,.253,56,51,9,4,0,1,0,79/HD,,kjershe01
383,Thairo Estrada,29,COL,NL,-0.4,39,165,154,14,39,9,0,3,21,1,3,6,26,.253,.285,.370,.655,73,.286,72,57,6,2,0,3,0,4,,estrath01
384,Martín Maldonado,38,SDP,NL,-0.3,64,161,147,11,30,6,0,4,12,0,0,8,57,.204,.245,.327,.572,57,.258,53,48,3,0,6,0,0,2,,maldoma01
385,Austin Slater,32,2TM,AL,-0.1,65,160,148,22,32,6,1,5,13,1,0,11,51,.216,.270,.372,.642,78,.289,80,55,6,0,1,0,0,79H/D813,,slateau01
385,Austin Slater,32,CHW,AL,0.3,51,135,123,20,29,6,1,5,11,1,0,11,35,.236,.299,.423,.721,100,.316,100,52,5,0,1,0,0,H97/D83,,slateau01
385,Austin Slater,32,NYY,AL,-0.4,14,25,25,2,3,0,0,0,2,0,0,0,16,.120,.120,.120,.240,-32,.142,-25,3,1,0,0,0,0,/79H1,,slateau01
386,Denzel Clarke,25,ATH,AL,1.0,47,159,148,18,34,8,2,3,8,6,0,6,61,.230,.274,.372,.646,78,.285,69,55,1,3,2,0,0,8/H,,clarkde02
387,David Fry,29,CLE,AL,-0.8,66,157,146,16,25,4,0,8,23,1,0,9,58,.171,.229,.363,.592,61,.256,54,53,3,2,0,0,0,DH,,fryda01
388,Kyle Karros,22,COL,NL,0.0,43,156,137,20,31,4,0,1,9,0,0,15,41,.226,.308,.277,.585,58,.274,57,38,5,2,0,2,0,5/DH,,karroky01
389,Dalton Rushing*,24,LAD,NL,0.1,53,155,142,15,29,5,0,4,24,0,0,10,58,.204,.258,.324,.582,63,.263,61,46,1,1,0,2,0,2/H3D,,rushida01
390,Jhonkensy Noel,23,CLE,AL,-1.3,69,153,148,19,24,2,0,6,13,0,0,4,52,.162,.183,.297,.480,31,.211,22,44,4,0,0,1,0,9H/37D,,noeljh01
391,Alan Roden*,25,2TM,AL,-0.6,55,153,136,17,26,6,1,2,9,1,1,8,37,.191,.261,.294,.556,53,.244,46,40,0,6,0,3,0,79/H8,,rodenal01
391,Alan Roden*,25,TOR,AL,-0.1,43,113,98,12,20,5,1,1,8,0,1,8,24,.204,.283,.306,.589,63,.256,56,30,0,4,0,3,0,79/H8,,rodenal01
391,Alan Roden*,25,MIN,AL,-0.5,12,40,38,5,6,1,0,1,1,1,0,0,13,.158,.200,.263,.463,27,.212,17,10,0,2,0,0,0,7/89,,rodenal01
392,Jahmai Jones,27,DET,AL,0.9,72,150,129,21,37,11,1,7,23,2,0,18,32,.287,.387,.550,.937,157,.403,160,71,3,3,0,0,1,HD97/4,,jonesja08
393,Bryce Teodosio,26,LAA,AL,0.6,50,150,138,12,28,7,2,1,7,7,1,5,47,.203,.248,.304,.553,53,.247,42,42,2,4,1,2,0,8,,teodobr01
394,Derek Hill,29,2TM,2LG,1.1,57,149,134,19,29,6,0,3,11,7,0,9,48,.216,.281,.328,.609,69,.285,66,44,3,3,3,0,0,8/HD,,hillde01
394,Derek Hill,29,MIA,NL,0.8,53,141,127,19,27,6,0,3,10,7,0,9,46,.213,.275,.331,.606,68,.285,64,42,3,2,3,0,0,8/HD,,hillde01
394,Derek Hill,29,CHW,AL,0.2,4,8,7,0,2,0,0,0,1,0,0,0,2,.286,.375,.286,.661,90,.300,89,2,0,1,0,0,0,/8H,,hillde01
395,Will Wagner*,26,2TM,2LG,-0.6,55,149,129,15,29,7,0,0,7,1,0,17,28,.225,.324,.279,.603,70,.297,82,36,3,2,1,0,0,5H3/D4,,wagnewi01
395,Will Wagner*,26,TOR,AL,-0.5,40,132,114,13,27,7,0,0,7,1,0,15,26,.237,.336,.298,.634,78,.311,92,34,2,2,1,0,0,53/DH4,,wagnewi01
395,Will Wagner*,26,SDP,NL,-0.1,15,17,15,2,2,0,0,0,0,0,0,2,2,.133,.235,.133,.369,6,.188,6,2,1,0,0,0,0,H/45,,wagnewi01
396,Brandon Lockridge,28,2TM,NL,0.2,67,148,134,17,31,7,1,0,11,10,1,8,36,.231,.276,.299,.574,60,.266,51,40,2,1,3,2,0,78H9/D,,lockrbr01
396,Brandon Lockridge,28,SDP,NL,-0.2,47,95,88,9,19,4,0,0,5,8,1,4,24,.216,.258,.261,.519,45,.247,35,23,2,1,2,0,0,78H/9,,lockrbr01
396,Brandon Lockridge,28,MIL,NL,0.4,20,53,46,8,12,3,1,0,6,2,0,4,12,.261,.308,.370,.677,89,.300,80,17,0,0,1,2,0,/89H7D,,lockrbr01
397,James Outman*,28,2TM,2LG,-0.9,59,148,134,19,18,5,1,6,11,1,0,12,63,.134,.216,.321,.537,47,.249,48,43,0,2,0,0,0,897/HD,,outmaja01
397,James Outman*,28,LAD,NL,-0.2,22,44,39,8,4,1,0,2,4,0,0,4,18,.103,.205,.282,.487,35,.221,31,11,0,1,0,0,0,8/H9,,outmaja01
397,James Outman*,28,MIN,AL,-0.7,37,104,95,11,14,4,1,4,7,1,0,8,45,.147,.221,.337,.558,51,.260,55,32,0,1,0,0,0,897/HD,,outmaja01
398,Yanquiel Fernández*,22,COL,NL,-0.9,52,147,138,13,31,5,0,4,11,0,0,8,44,.225,.265,.348,.613,62,.269,54,48,4,0,0,1,0,D9/H7,,fernaya01
399,Warming Bernabel,23,COL,NL,0.0,40,146,139,15,35,8,1,4,14,1,1,7,25,.252,.288,.410,.698,84,.311,85,57,2,0,0,0,0,3/5DH,,bernawa01
400,Joshua Palacios*,29,CHW,AL,-1.2,51,145,128,11,26,4,0,3,9,0,0,12,36,.203,.292,.305,.596,68,.276,71,39,0,4,1,0,0,97/HD,,palacjo01
401,DJ LeMahieu,36,NYY,AL,0.6,45,142,128,13,34,3,0,2,12,0,0,14,35,.266,.338,.336,.674,91,.307,95,43,4,0,0,0,0,4/H,,lemahdj01
402,Jake Rogers,30,DET,AL,0.1,46,142,123,14,23,5,2,3,19,0,0,15,39,.187,.277,.333,.610,69,.280,73,41,3,1,1,2,0,2/1HD,,rogerja03
403,Lane Thomas,29,CLE,AL,-0.6,39,142,125,10,20,2,0,4,11,4,1,14,44,.160,.246,.272,.518,45,.242,43,34,4,1,0,2,0,8/H9D,,thomala02
404,Reese McGuire*,30,CHC,NL,0.3,44,140,133,17,30,2,0,9,24,0,0,4,27,.226,.245,.444,.688,94,.289,87,59,3,0,1,2,0,2/H1,,mcguire01
405,Kyren Paris,23,LAA,AL,0.7,44,140,126,20,24,4,1,6,11,7,1,10,59,.190,.266,.381,.647,77,.302,83,48,1,3,0,0,0,84/H7D,,parisky01
406,C.J. Kayfus*,23,CLE,AL,0.1,44,138,123,16,27,10,1,4,19,4,0,11,38,.220,.292,.415,.707,94,.311,90,51,0,2,1,1,0,93/HD,,kayfucj01
407,Dylan Beavers*,23,BAL,AL,1.1,35,137,110,16,25,5,1,4,14,2,2,26,36,.227,.375,.400,.775,120,.346,128,44,0,0,1,0,0,79/H,,beavedy01
408,Christian Encarnacion-Strand,25,CIN,NL,-0.6,36,137,130,13,27,4,0,6,19,0,2,3,32,.208,.234,.377,.610,62,.254,52,49,1,2,0,2,0,3/5,,encarch01
409,James McCann,35,ARI,NL,1.0,42,137,123,18,32,6,0,5,17,0,0,8,33,.260,.324,.431,.754,107,.334,109,53,3,4,1,1,0,2/H3,,mccanja02
410,Marcelo Mayer*,22,BOS,AL,0.2,44,136,127,20,29,8,1,4,10,0,2,8,41,.228,.272,.402,.674,85,.288,85,51,2,0,0,1,0,5/4H6,,mayerma01
411,Andruw Monasterio,28,MIL,NL,0.7,68,135,126,19,34,9,0,4,16,2,1,7,32,.270,.319,.437,.755,109,.333,110,55,1,2,0,0,0,63H4/57,,monasan01
412,Taylor Trammell*,27,HOU,AL,-0.1,52,135,117,15,23,7,0,3,12,3,2,17,41,.197,.296,.333,.630,75,.278,73,39,0,0,0,1,0,87H/9D,,trammta01
413,Matt Mervis*,27,MIA,NL,-0.7,42,134,120,15,21,4,0,7,14,0,0,11,50,.175,.254,.383,.637,74,.288,76,46,1,2,0,1,1,3D/H,,mervima01
414,Colby Thomas,24,ATH,AL,0.1,49,132,120,20,27,5,0,6,19,2,1,7,49,.225,.267,.417,.684,86,.304,90,50,3,1,1,3,0,9H8/7D,,thomaco03
415,Adrian Del Castillo*,25,ARI,NL,-0.1,44,131,120,9,29,6,0,4,17,0,0,8,47,.242,.290,.392,.682,87,.297,82,47,2,1,0,2,0,DH/2,,delcaad01
416,Jacob Stallings,35,2TM,2LG,-1.3,42,129,119,5,16,4,0,0,9,0,0,6,40,.134,.195,.168,.363,0,.178,-8,20,5,3,1,0,0,2/H1,,stallja01
416,Jacob Stallings,35,COL,NL,-0.9,28,93,84,4,12,3,0,0,6,0,0,5,31,.143,.217,.179,.396,8,.188,-4,15,1,3,1,0,0,2/1H,,stallja01
416,Jacob Stallings,35,BAL,AL,-0.4,14,36,35,1,4,1,0,0,3,0,0,1,9,.114,.139,.143,.282,-20,.152,-16,5,4,0,0,0,0,2/H,,stallja01
417,Adael Amador#,22,COL,NL,-1.1,41,128,113,5,20,7,0,1,10,1,1,11,27,.177,.256,.265,.521,40,.244,36,30,2,1,3,0,0,4/H,,amadoad01
418,Brendan Rodgers,28,HOU,AL,0.0,43,128,115,12,22,4,0,2,11,0,1,11,46,.191,.266,.278,.544,52,.263,63,32,2,1,0,1,0,4/HD,,rodgebr02
419,Ben Rortvedt*,27,2TM,2LG,-0.6,44,128,112,9,17,3,0,1,10,0,0,11,23,.152,.240,.205,.445,27,.218,29,23,1,2,3,0,0,2,,rortvbe01
419,Ben Rortvedt*,27,TBR,AL,-0.5,26,70,63,2,6,1,0,0,6,0,0,7,14,.095,.186,.111,.297,-13,.163,-11,7,0,0,0,0,0,2,,rortvbe01
419,Ben Rortvedt*,27,LAD,NL,-0.1,18,58,49,7,11,2,0,1,4,0,0,4,9,.224,.309,.327,.636,79,.289,78,16,1,2,3,0,0,2,,rortvbe01
420,Justyn-Henry Malloy,25,DET,AL,-0.2,52,127,104,15,23,6,0,1,17,0,0,20,32,.221,.346,.308,.654,85,.303,90,32,1,1,0,2,0,DH9/73,,malloju02
421,Emmanuel Rivera,29,BAL,AL,0.1,42,127,120,5,30,4,0,0,13,1,0,6,24,.250,.291,.283,.575,64,.267,66,34,3,1,0,0,0,5/3HD1,,riverem01
422,Tyler Wade*,30,SDP,NL,-0.6,59,127,107,13,22,1,2,0,9,1,2,15,31,.206,.309,.252,.561,59,.262,61,27,0,1,4,0,0,8H7/459D61,,wadety01
423,Mark Canha,36,KCR,AL,-1.0,46,125,113,9,24,3,0,1,6,0,1,7,24,.212,.272,.265,.537,52,.237,46,30,1,3,0,2,0,7H9/D3,,canhama01
424,Weston Wilson,30,PHI,NL,-0.5,52,125,111,15,22,4,0,5,17,2,3,12,34,.198,.282,.369,.652,77,.289,80,41,1,1,1,0,0,74/3H1D5,,wilsowe01
425,Chris Taylor,34,2TM,2LG,-0.7,58,125,113,15,21,7,0,2,12,2,2,5,42,.186,.256,.301,.557,55,.243,49,34,1,6,0,1,0,78H49/5,,tayloch03
425,Chris Taylor,34,LAD,NL,-0.6,28,35,35,4,7,2,0,0,2,0,1,0,13,.200,.200,.257,.457,28,.180,13,9,1,0,0,0,0,7/8H49,,tayloch03
425,Chris Taylor,34,LAA,AL,-0.1,30,90,78,11,14,5,0,2,10,2,1,5,29,.179,.278,.321,.598,66,.267,64,25,0,6,0,1,0,9/4H875,,tayloch03
426,Jonah Bride,29,2TM,2LG,-0.7,45,125,112,7,19,2,0,0,5,0,0,11,39,.170,.248,.188,.436,24,.223,29,21,1,1,0,1,1,5H/3D14,,bridejo01
426,Jonah Bride,29,MIA,NL,-0.4,12,45,40,3,4,0,0,0,2,0,0,5,15,.100,.200,.100,.300,-13,.161,-16,4,0,0,0,0,1,/D35H,,bridejo01
426,Jonah Bride,29,MIN,AL,-0.3,33,80,72,4,15,2,0,0,3,0,0,6,24,.208,.275,.236,.511,44,.257,54,17,1,1,0,1,0,5H/314D,,bridejo01
427,Oswaldo Cabrera#,26,NYY,AL,0.4,34,122,107,17,26,4,0,1,11,0,1,11,25,.243,.322,.308,.631,79,.302,93,33,1,2,1,1,0,5/H379,,cabreos01
428,Cody Freeman,24,TEX,AL,-0.2,36,121,114,13,26,4,0,3,15,1,1,5,19,.228,.258,.342,.600,75,.264,77,39,3,0,1,1,0,4/59HD7,,freemco01
429,Troy Johnston*,28,MIA,NL,0.3,44,121,112,12,31,2,1,4,13,2,2,8,26,.277,.331,.420,.750,107,.333,111,47,1,1,0,0,0,397/HD,,johnstr02
430,Ildemaro Vargas#,33,ARI,NL,0.2,38,121,115,12,31,2,1,3,19,0,0,2,15,.270,.292,.383,.674,86,.291,78,44,3,2,1,1,0,43/H5D6,,vargail01
431,Braxton Fulford,26,COL,NL,-0.2,38,120,108,11,23,5,2,1,16,1,0,7,36,.213,.267,.324,.591,57,.262,47,35,1,2,0,3,0,2/DH,,fulfobr01
432,Samuel Basallo*,20,BAL,AL,-0.2,31,118,109,10,18,6,0,4,15,0,0,6,30,.165,.229,.330,.559,56,.245,51,36,4,3,0,0,0,2/D3H,,basalsa01
433,Rafael Marchán#,26,PHI,NL,0.3,42,118,105,9,22,4,0,2,13,0,0,10,17,.210,.282,.305,.587,61,.266,57,32,1,1,1,1,0,2/H,,marchra01
434,Tyler Locklear,24,ARI,NL,-1.1,31,116,103,11,18,0,0,3,6,3,1,10,43,.175,.267,.262,.529,48,.248,47,27,3,3,0,0,0,3/H,,locklty01
435,Chas McCormick,30,HOU,AL,-1.0,64,116,100,13,21,5,0,1,5,2,3,9,31,.210,.279,.290,.569,59,.243,50,29,1,1,5,1,0,879H/D1,,mccorch01
436,Kevin Newman,31,LAA,AL,-0.9,56,116,114,13,23,2,0,2,11,1,0,1,23,.202,.209,.272,.481,33,.233,37,31,5,0,1,0,0,56/4H13,,newmake01
437,Víctor Robles,28,SEA,AL,-0.2,32,114,106,12,26,4,1,1,9,6,2,3,26,.245,.281,.330,.611,77,.282,82,35,3,3,0,2,0,9/H8,,roblevi01
438,Triston Casas*,25,BOS,AL,-0.9,29,112,99,5,18,3,0,3,11,0,0,11,27,.182,.277,.303,.580,62,.263,61,30,3,2,0,0,2,3/H,,casastr01
439,Jonatan Clase#,23,TOR,AL,-0.2,34,112,100,10,21,3,0,2,9,3,1,10,28,.210,.288,.300,.588,63,.264,57,30,1,1,1,0,0,7/8H9D,,clasejo01
440,Willie MacIver,28,ATH,AL,-0.1,32,111,102,7,19,5,0,3,9,3,0,7,27,.186,.252,.324,.576,59,.259,53,33,1,2,0,0,0,2/1,,macivwi01
441,Nick Martini*,35,COL,NL,-0.2,43,111,102,9,23,4,0,1,4,0,0,9,18,.225,.288,.294,.582,56,.267,52,30,1,0,0,0,1,D9H/7,,martini02
442,Leo Rivas#,27,SEA,AL,0.8,48,111,90,19,22,2,0,2,9,6,0,20,24,.244,.387,.333,.721,113,.343,120,30,1,1,0,0,0,4H/6D5179,,rivasle01
443,Mickey Gasper#,29,MIN,AL,-0.3,45,110,95,15,15,1,0,2,11,2,0,10,20,.158,.257,.232,.488,37,.248,44,22,1,3,1,1,0,2HD/347,,gaspemi01
444,Michael Helman,29,TEX,AL,1.0,38,110,99,18,23,5,1,5,20,4,0,7,21,.232,.290,.455,.744,115,.330,118,45,0,1,3,0,0,8/H6,,helmami01
445,Austin Wynns,34,2TM,2LG,1.1,40,110,103,13,30,8,0,6,21,0,0,5,32,.291,.321,.544,.865,132,.371,135,56,3,0,1,1,0,2/H3D,,wynnsau01
445,Austin Wynns,34,CIN,NL,0.7,18,43,40,6,16,3,0,3,11,0,0,3,12,.400,.442,.700,1.142,203,.482,208,28,1,0,0,0,0,2/H3D,,wynnsau01
445,Austin Wynns,34,ATH,AL,0.4,22,67,63,7,14,5,0,3,10,0,0,2,20,.222,.242,.444,.687,85,.299,86,28,2,0,1,1,0,2/H,,wynnsau01
446,Zach Dezenzo,25,HOU,AL,0.1,34,109,98,17,24,6,0,2,10,1,0,11,37,.245,.321,.367,.688,92,.313,95,36,2,0,0,0,0,79/D3H,,dezenza01
447,Drew Gilbert*,24,SFG,NL,-0.2,39,109,100,12,19,5,1,3,13,1,1,7,20,.190,.248,.350,.598,70,.267,71,35,2,1,0,1,0,9/8H7,,gilbedr01
448,Hunter Renfroe,33,KCR,AL,-1.5,35,108,99,5,18,6,0,0,4,0,0,8,21,.182,.241,.242,.483,37,.216,28,24,4,0,0,1,0,9/HD,,renfrhu01
449,Jon Berti,35,CHC,NL,0.2,51,107,100,12,21,2,0,0,2,11,3,5,22,.210,.262,.230,.492,45,.244,48,23,1,2,0,0,0,5H4/19D,,bertijo01
450,Carson Williams,22,TBR,AL,-0.3,32,106,99,11,17,3,0,5,12,2,1,6,44,.172,.219,.354,.573,57,.252,54,35,3,0,1,0,0,6/H,,willica02
451,Cooper Hummel#,30,2TM,AL,-0.8,37,105,88,10,15,0,0,3,7,1,0,14,31,.170,.298,.273,.571,61,.269,63,24,1,2,1,0,0,7H/D19,,hummeco01
451,Cooper Hummel#,30,BAL,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,/9,,hummeco01
451,Cooper Hummel#,30,HOU,AL,-0.7,36,104,87,10,15,0,0,3,7,1,0,14,30,.172,.301,.276,.577,63,.272,65,24,1,2,1,0,0,7H/D1,,hummeco01
452,Hunter Feduccia*,28,2TM,2LG,-0.4,38,105,88,5,13,5,0,0,8,1,0,15,29,.148,.267,.205,.471,36,.227,35,18,0,0,0,2,0,2/H3D,,feduchu01
452,Hunter Feduccia*,28,LAD,NL,0.0,2,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,5,.232,40,0,0,0,0,0,0,/H3,,feduchu01
452,Hunter Feduccia*,28,TBR,AL,-0.4,36,102,86,5,13,5,0,0,8,1,0,14,28,.151,.265,.209,.474,36,.227,34,18,0,0,0,2,0,2/HD,,feduchu01
453,Vinny Capra,28,2TM,2LG,-0.5,47,105,96,10,12,2,0,1,6,2,0,3,25,.125,.157,.177,.334,-6,.173,-10,17,5,1,3,2,0,56H/41D,,capravi01
453,Vinny Capra,28,MIL,NL,-0.6,24,59,54,6,4,0,0,1,4,1,0,2,15,.074,.121,.130,.250,-30,.154,-22,7,4,1,1,1,0,5/H46D,,capravi01
453,Vinny Capra,28,CHW,AL,0.2,23,46,42,4,8,2,0,0,2,1,0,1,10,.190,.205,.238,.443,24,.199,7,10,1,0,2,1,0,6/541HD,,capravi01
454,Joey Loperfido*,26,TOR,AL,0.6,41,104,96,12,32,4,0,4,14,1,2,4,27,.333,.379,.500,.879,140,.381,150,48,2,3,1,0,0,7H/9,,loperjo01
455,Nick Sogard#,27,BOS,AL,0.1,30,104,96,13,25,8,0,0,9,2,1,5,24,.260,.317,.344,.661,85,.300,88,33,3,3,0,0,0,3/54H96,,sogarni01
456,Miguel Amaya,26,CHC,NL,1.1,28,103,96,14,27,9,0,4,25,0,0,4,22,.281,.314,.500,.814,131,.363,140,48,0,1,1,1,0,2/DH,,amayami01
457,Enmanuel Valdéz*,26,PIT,NL,0.1,31,102,91,7,19,4,2,2,12,0,0,11,16,.209,.294,.363,.657,82,.292,80,33,2,0,0,0,0,3/4H9,,valdeen01
458,Zack Gelof,25,ATH,AL,-0.1,30,101,92,12,16,3,0,2,7,1,2,7,46,.174,.230,.272,.502,39,.240,48,25,0,0,1,1,0,4,,gelofza01
459,Gary Sánchez,32,BAL,AL,-0.4,29,101,91,13,21,2,0,5,24,0,0,4,27,.231,.297,.418,.715,100,.308,97,38,2,5,0,1,0,2/D1H,,sanchga02
460,Alex Jackson,29,BAL,AL,0.7,36,100,91,17,20,8,0,5,8,0,0,5,37,.220,.290,.473,.763,111,.323,108,43,2,4,0,0,0,2/H1D,,jacksal02
461,Matt Vierling,28,DET,AL,-0.3,31,100,88,6,21,3,0,1,11,2,0,7,24,.239,.310,.307,.617,73,.281,70,27,1,3,0,2,0,8/7H59D,,vierlma01
462,Carlos Cortes*,28,ATH,AL,0.7,42,99,94,11,29,8,1,4,14,0,0,3,20,.309,.323,.543,.866,135,.360,131,51,3,0,0,2,0,9H/75D,,corteca01
463,J.C. Escarra*,30,NYY,AL,0.1,40,98,84,5,17,5,0,2,11,1,0,11,14,.202,.296,.333,.629,77,.291,81,28,1,1,0,2,0,2/3H5D,,escarjc01
464,Alex Freeland#,23,LAD,NL,0.2,29,97,84,10,16,2,1,2,6,1,0,11,35,.190,.292,.310,.601,70,.276,68,26,3,1,1,0,0,54/H,,freelal01
465,Jason Heyward*,35,SDP,NL,-0.6,34,95,85,9,15,2,0,2,12,0,1,6,20,.176,.223,.271,.494,37,.220,31,23,1,0,0,3,0,7/H98,,heywaja01
466,Vidal Bruján#,27,3TM,2LG,0.1,60,95,87,14,22,5,0,0,8,2,1,6,21,.253,.305,.310,.616,77,.274,74,27,1,1,0,1,0,H56/9748D1,,brujavi01
466,Vidal Bruján#,27,2TM,NL,0.1,59,94,86,14,21,5,0,0,8,2,1,6,21,.244,.298,.302,.600,73,.268,69,26,1,1,0,1,0,H56/974D18,,brujavi01
466,Vidal Bruján#,27,CHC,NL,-0.4,36,47,45,6,10,3,0,0,3,2,1,1,12,.222,.234,.289,.523,51,.224,42,13,1,0,0,1,0,H5/749D68,,brujavi01
466,Vidal Bruján#,27,BAL,AL,0.1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,471,.889,536,1,0,0,0,0,0,/8,,brujavi01
466,Vidal Bruján#,27,ATL,NL,0.5,23,47,41,8,11,2,0,0,5,0,0,5,9,.268,.362,.317,.679,95,.311,97,13,0,1,0,0,0,6/H591,,brujavi01
467,Nasim Nuñez#,24,WSN,NL,0.7,39,92,82,13,19,2,0,4,13,9,1,8,20,.232,.297,.402,.699,97,.323,94,33,1,0,1,1,0,64H/8D,,nunezna01
468,Jeimer Candelario#,31,CIN,NL,-0.9,22,91,80,3,9,2,0,2,10,0,1,9,29,.113,.198,.213,.410,12,.185,2,17,1,0,0,2,0,5/3D,,candeje01
469,Will Wilson,26,CLE,AL,-0.5,34,91,78,7,15,4,0,0,2,2,0,7,34,.192,.267,.244,.511,44,.238,34,19,1,1,5,0,0,45/H1D,,wilsowi03
470,Garrett Hampson,30,3TM,NL,-0.4,62,91,77,19,11,2,0,0,1,3,1,11,29,.143,.250,.169,.419,20,.205,14,13,2,0,3,0,0,7H48/695D1,,hampsga01
470,Garrett Hampson,30,ARI,NL,0.1,18,41,30,10,5,0,0,0,0,2,1,9,10,.167,.359,.167,.526,53,.268,61,5,0,0,2,0,0,4/H6857,,hampsga01
470,Garrett Hampson,30,CIN,NL,-0.2,9,19,18,0,3,1,0,0,0,0,0,1,6,.167,.211,.222,.433,18,.187,-1,4,1,0,0,0,0,/748H56D,,hampsga01
470,Garrett Hampson,30,STL,NL,-0.3,35,31,29,9,3,1,0,0,1,1,0,1,13,.103,.133,.138,.271,-23,.133,-38,4,1,0,1,0,0,7H/986D145,,hampsga01
471,Tim Anderson,32,LAA,AL,0.0,31,90,83,8,17,3,0,0,3,1,1,3,29,.205,.258,.241,.499,41,.223,33,20,1,3,1,0,0,46/H,,anderti01
472,Nate Eaton,28,BOS,AL,0.1,41,90,81,16,24,4,0,1,4,9,2,6,19,.296,.348,.383,.731,105,.334,104,31,1,1,1,1,0,95/H871D,,eatonna01
473,DaShawn Keirsey Jr.*,28,MIN,AL,-1.2,74,88,84,11,9,0,0,2,6,10,3,2,33,.107,.138,.179,.317,-13,.162,-24,15,1,1,1,0,0,9H78/D,,keirsda01
474,Andrew Knizner,30,SFG,NL,0.3,33,88,77,12,17,1,1,1,5,0,0,7,10,.221,.299,.299,.598,73,.312,101,23,0,2,1,1,0,2/DH,,kniznan01
