Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
496,Mike Brosseau,29,MIL,NL,-0.3,29,78,73,4,15,2,0,4,8,0,0,4,20,.205,.256,.397,.654,75,.278,67,29,2,1,0,0,0,5/H31D4,,brossmi01
497,Sam Hilliard*,29,ATL,NL,0.2,40,78,72,15,17,5,0,3,6,4,0,6,33,.236,.295,.431,.725,94,.324,89,31,1,0,0,0,0,8H/79D,,hillisa01
498,Colton Cowser*,23,BAL,AL,-0.7,26,77,61,15,7,2,0,0,4,1,0,13,22,.115,.286,.148,.433,28,.240,46,9,1,2,0,1,0,98/7H,,cowseco01
499,Hunter Goodman,23,COL,NL,-0.5,23,77,70,6,14,4,3,1,17,1,0,5,24,.200,.247,.386,.632,62,.268,47,27,2,0,0,2,0,9/3DH,,goodmhu01
500,Clint Frazier,28,CHW,AL,-0.3,33,76,66,10,13,1,1,0,3,4,2,10,23,.197,.303,.242,.545,54,.255,54,16,0,0,0,0,0,9H/78,,frazicl01
501,Evan Carter*,20,TEX,AL,1.6,23,75,62,15,19,4,1,5,12,3,0,12,24,.306,.413,.645,1.058,187,.441,181,40,1,0,0,1,1,7/89H,,carteev01
502,Austin Wells*,23,NYY,AL,0.1,19,75,70,8,16,6,0,4,13,0,0,3,14,.229,.257,.486,.742,97,.307,89,34,3,0,0,1,0,2/H,,wellsau01
503,Luke Voit,32,MIL,NL,-0.3,22,74,68,5,15,3,0,0,4,2,0,4,27,.221,.284,.265,.548,52,.269,57,18,3,2,0,0,0,3D/H,,voitlu01
504,Garrett Mitchell*,24,MIL,NL,0.6,19,73,65,10,16,2,1,3,7,1,1,7,26,.246,.315,.446,.761,105,.334,110,29,0,0,0,1,0,8/H,,mitchga01
505,Mark Mathias,28,2TM,NL,-0.3,27,72,62,6,14,2,0,0,6,3,0,10,15,.226,.333,.258,.591,65,.312,84,16,4,0,0,0,0,4/H9D,,mathima01
505,Mark Mathias,28,PIT,NL,-0.2,22,62,52,5,12,2,0,0,4,3,0,10,11,.231,.355,.269,.624,74,.333,97,14,3,0,0,0,0,4/H9D,,mathima01
505,Mark Mathias,28,SFG,NL,-0.1,5,10,10,1,2,0,0,0,2,0,0,0,4,.200,.200,.200,.400,12,.179,2,2,1,0,0,0,0,/4H,,mathima01
506,Matt Beaty*,30,2TM,2LG,-0.2,30,72,61,8,14,4,0,0,4,0,0,6,14,.230,.347,.295,.642,79,.311,92,18,1,5,0,0,0,3H/D91,,beatyma01
506,Matt Beaty*,30,SFG,NL,-0.1,4,5,5,1,1,0,0,0,1,0,0,0,2,.200,.200,.200,.400,12,.179,2,1,0,0,0,0,0,/DH1,,beatyma01
506,Matt Beaty*,30,KCR,AL,-0.1,26,67,56,7,13,4,0,0,3,0,0,6,12,.232,.358,.304,.662,84,.321,99,17,1,5,0,0,0,3/HD9,,beatyma01
507,Franchy Cordero*,28,NYY,AL,-0.1,24,71,69,9,13,2,0,6,13,0,0,2,25,.188,.211,.478,.690,81,.296,82,33,0,0,0,0,0,9/7H,,cordefr02
508,Estevan Florial*,25,NYY,AL,0.0,19,71,61,5,14,3,1,0,8,3,0,7,20,.230,.324,.311,.635,76,.296,74,19,0,2,0,1,0,8/H,,flories01
509,Brett Phillips*,29,LAA,AL,-0.1,39,71,63,9,11,1,0,3,6,3,1,8,36,.175,.268,.333,.601,63,.269,59,21,0,0,0,0,0,8H/971D,,phillbr02
510,Michael Stefanic,27,LAA,AL,0.1,25,71,62,5,18,2,1,0,6,0,1,8,8,.290,.380,.355,.735,104,.324,105,22,0,1,0,0,0,4/5HD,,stefami01
511,Korey Lee,24,CHW,AL,-0.6,24,70,65,4,5,1,0,1,3,0,0,5,20,.077,.143,.138,.281,-22,.147,-24,9,0,0,0,0,0,2/DH,,leeko01
512,Dane Myers,27,MIA,NL,-0.4,22,70,67,9,18,3,0,1,9,1,1,2,19,.269,.286,.358,.644,70,.271,59,24,1,0,0,1,0,8/7DH,,myersda01
513,Danny Mendick,29,NYM,NL,-0.9,33,69,65,4,12,3,0,1,4,1,0,4,15,.185,.232,.277,.509,41,.226,31,18,1,0,0,0,0,4/5H7D1,,mendida01
514,Samad Taylor,24,KCR,AL,-0.2,31,69,60,11,12,2,1,0,4,8,0,7,22,.200,.279,.267,.546,51,.284,52,16,1,0,1,1,0,74H/58,,taylosa04
515,Nick Loftin,24,KCR,AL,0.6,19,68,62,10,20,5,1,0,10,2,0,4,12,.323,.368,.435,.803,119,.363,124,27,0,1,0,1,0,/345DH,,loftini01
516,Tim Locastro,30,NYM,NL,0.4,43,67,56,13,13,3,0,2,3,6,0,3,22,.232,.338,.393,.731,102,.362,116,22,0,6,2,0,0,7H/8D9,,locasti01
517,Brad Miller*,33,TEX,AL,0.0,27,67,56,8,12,4,0,1,6,0,0,10,11,.214,.328,.339,.668,86,.313,96,19,1,0,0,1,0,D/H315,,millebr02
518,Jonathan Araúz#,24,NYM,NL,-0.3,27,66,59,3,8,0,0,3,9,0,0,5,18,.136,.203,.288,.491,34,.217,25,17,1,0,2,0,0,5/46H,,arauzjo01
519,Franmil Reyes,27,KCR,AL,-0.5,19,65,59,5,11,0,0,2,7,0,0,4,24,.186,.231,.288,.519,41,.226,30,17,3,0,0,2,0,D/7H9,,reyesfr01
520,Jason Vosler*,29,CIN,NL,-0.4,20,65,62,6,10,2,1,3,10,0,0,3,25,.161,.200,.371,.571,48,.241,35,23,0,0,0,0,0,3/51H,,vosleja01
521,Juan Yepez,25,STL,NL,-0.8,28,65,60,5,11,1,0,2,2,0,1,4,20,.183,.246,.300,.546,48,.235,41,18,0,1,0,0,0,DH/79,,yepezju01
522,Wade Meckler*,23,SFG,NL,0.0,20,64,56,6,13,1,0,0,4,0,0,6,25,.232,.328,.250,.578,65,.271,67,14,0,2,0,0,0,8/H7,,mecklwa01
523,Jo Adell,24,LAA,AL,0.3,17,62,58,7,12,3,1,3,6,1,0,4,25,.207,.258,.448,.706,88,.298,80,26,1,0,0,0,0,/987DH,,adelljo01
524,José Fermín,24,STL,NL,0.1,21,61,51,2,12,1,0,0,4,0,1,6,8,.235,.339,.255,.594,66,.271,66,13,1,2,2,0,0,4/5HD,,fermijo01
525,Tomás Nido,29,NYM,NL,-0.7,22,61,56,5,7,0,0,0,1,0,0,2,18,.125,.153,.125,.278,-21,.127,-42,7,2,0,2,1,0,2/H,,nidoto01
526,Heliot Ramos,23,SFG,NL,-0.3,25,60,56,5,10,4,0,1,2,0,0,4,20,.179,.233,.304,.537,48,.250,52,17,1,0,0,0,0,79/H8D,,ramoshe02
527,Bubba Thompson,25,TEX,AL,-0.4,37,60,53,10,9,4,1,0,4,4,2,4,16,.170,.237,.283,.520,44,.226,33,15,0,1,1,1,0,7H/9D8,,thompbu01
528,Michael Brantley*,36,HOU,AL,0.1,15,57,54,7,15,2,0,2,7,0,0,2,2,.278,.298,.426,.724,98,.310,93,23,2,0,0,1,0,7/DH,,brantmi02
529,Darin Ruf,36,2TM,NL,-0.2,20,57,49,3,11,3,0,0,3,0,0,8,16,.224,.333,.286,.619,74,.287,76,14,0,0,0,0,0,D/H3,,rufda01
529,Darin Ruf,36,SFG,NL,0.0,9,27,23,1,6,2,0,0,3,0,0,4,9,.261,.370,.348,.718,102,.328,107,8,0,0,0,0,0,/DH,,rufda01
529,Darin Ruf,36,MIL,NL,-0.2,11,30,26,2,5,1,0,0,0,0,0,4,7,.192,.300,.231,.531,49,.251,48,6,0,0,0,0,0,/D3H,,rufda01
530,Trey Cabbage*,26,LAA,AL,-0.3,22,56,53,5,11,3,0,1,7,1,1,2,26,.208,.232,.321,.553,49,.233,39,17,1,0,0,1,0,/39H78,,cabbatr01
531,Nate Eaton,26,KCR,AL,-0.6,28,56,53,2,4,0,0,0,1,3,0,2,21,.075,.125,.075,.200,-43,.128,-48,4,0,1,0,0,0,7/H89D15,,eatonna01
532,Darick Hall*,27,PHI,NL,-0.7,18,56,54,2,9,1,0,1,3,0,0,2,18,.167,.196,.241,.437,19,.195,8,13,2,0,0,0,0,3/H,,hallda02
533,Taylor Trammell*,25,SEA,AL,-0.3,22,56,46,7,6,0,0,3,11,0,1,9,22,.130,.286,.326,.612,75,.268,77,15,2,1,0,0,0,7/DH8,,trammta01
534,Terrin Vavra*,26,BAL,AL,-0.5,27,56,49,9,12,0,0,0,5,1,0,5,12,.245,.315,.245,.560,62,.280,72,12,5,0,2,0,0,9/7HD54,,vavrate01
535,Tyler Wade*,28,OAK,AL,-0.3,26,55,51,8,13,1,1,0,2,4,0,4,13,.255,.309,.314,.623,77,.288,71,16,0,0,0,0,0,6/H759D,,wadety01
536,Jake Lamb*,32,LAA,AL,0.1,18,54,51,7,11,1,0,2,5,0,0,3,15,.216,.259,.353,.612,65,.284,72,18,1,0,0,0,0,3/H1,,lambja01
537,Kyle Lewis,27,ARI,NL,-0.6,16,54,51,2,8,2,0,1,2,0,0,3,21,.157,.204,.255,.459,24,.201,11,13,0,0,0,0,0,D/H7,,lewisky01
538,Bobby Dalbec,28,BOS,AL,-0.2,21,53,49,6,10,2,0,1,1,1,0,4,28,.204,.264,.306,.570,54,.259,48,15,0,0,0,0,0,3/H5D46,,dalbebo01
539,Carlos Pérez,26,CHW,AL,0.0,27,53,49,5,10,4,0,1,3,0,0,4,11,.204,.264,.347,.611,67,.284,74,17,2,0,0,0,0,2H/D,,perezca03
540,Ernie Clement,27,TOR,AL,0.9,29,52,50,7,19,1,1,1,10,1,0,1,4,.380,.385,.500,.885,143,.381,141,25,0,0,0,1,0,6H/45D1,,clemeer01
541,Jorge Alfaro,30,2TM,2LG,-0.4,18,52,48,2,7,4,0,1,4,0,0,2,15,.146,.212,.292,.503,31,.222,20,14,3,2,0,0,0,/D2H,,alfarjo01
541,Jorge Alfaro,30,COL,NL,-0.4,10,32,31,2,5,4,0,1,4,0,0,0,12,.161,.188,.387,.575,44,.239,29,12,2,1,0,0,0,/DH2,,alfarjo01
541,Jorge Alfaro,30,BOS,AL,-0.1,8,20,17,0,2,0,0,0,0,0,0,2,3,.118,.250,.118,.368,5,.195,5,2,1,1,0,0,0,/2DH,,alfarjo01
542,Derek Hill,27,WSN,NL,-0.3,13,50,47,3,8,1,0,0,1,1,0,3,11,.170,.220,.191,.411,17,.209,19,9,0,0,0,0,0,8,,hillde01
543,Bryce Johnson#,27,SFG,NL,-0.2,30,48,43,7,7,1,0,1,3,3,0,4,15,.163,.229,.256,.485,35,.230,27,11,0,0,0,1,0,8/H7,,johnsbr03
544,Jared Young*,27,CHC,NL,-0.1,16,47,43,8,8,0,3,2,8,2,0,3,13,.186,.255,.465,.720,93,.345,110,20,1,1,0,0,0,3/DH,,youngja02
545,Tyler Heineman#,32,2TM,2LG,0.2,22,47,38,5,9,1,1,0,3,1,0,8,8,.237,.383,.316,.699,97,.325,99,12,0,1,0,0,0,2/H,,heinety01
545,Tyler Heineman#,32,PIT,NL,-0.1,3,10,9,1,1,0,0,0,0,1,0,1,1,.111,.200,.111,.311,-12,.183,-18,1,0,0,0,0,0,/2,,heinety01
545,Tyler Heineman#,32,TOR,AL,0.3,19,37,29,4,8,1,1,0,3,0,0,7,7,.276,.432,.379,.812,129,.363,131,11,0,1,0,0,0,2/H,,heinety01
546,Kyren Paris,21,LAA,AL,0.0,15,46,40,4,4,0,0,0,1,3,0,4,17,.100,.200,.100,.300,-14,.208,5,4,0,1,1,0,0,/648HD,,parisky01
547,Cody Thomas*,28,OAK,AL,-0.1,19,46,42,1,10,3,0,1,2,0,0,4,17,.238,.304,.381,.685,93,.296,89,16,1,0,0,0,0,9/HD7,,thomaco01
548,Jonny DeLuca,24,LAD,NL,0.3,24,45,42,5,11,1,0,2,6,1,0,3,8,.262,.311,.429,.740,99,.318,91,18,0,0,0,0,0,H/789D,,delucjo01
549,Sam Huff,25,TEX,AL,0.3,21,45,43,5,11,2,0,3,6,0,0,2,17,.256,.289,.512,.801,115,.335,111,22,1,0,0,0,0,2/D3H,,huffsa01
550,Grae Kessinger,25,HOU,AL,0.0,26,45,40,3,8,2,0,1,1,0,1,5,12,.200,.289,.325,.614,70,.260,66,13,0,0,0,0,0,/H5643,,kessigr01
551,Marco Luciano,21,SFG,NL,0.1,14,45,39,4,9,3,0,0,0,1,0,6,17,.231,.333,.308,.641,81,.296,81,12,0,0,0,0,0,6/D,,luciama01
552,Iván Herrera,23,STL,NL,0.3,13,44,37,6,11,2,0,0,4,0,0,5,11,.297,.409,.351,.760,111,.348,116,13,1,2,0,0,0,2,,herreiv01
553,TJ Hopkins,26,CIN,NL,-0.3,25,44,41,7,7,0,0,0,1,1,0,2,17,.171,.227,.171,.398,9,.194,-2,7,1,1,0,0,0,H/9D7,,hopkitj01
554,Spencer Horwitz*,25,TOR,AL,0.3,15,44,39,5,10,2,0,1,7,0,0,4,12,.256,.341,.385,.726,101,.323,103,15,1,1,0,0,0,/D3H,,horwisp01
555,Sandy León#,34,TEX,AL,-0.5,21,44,41,4,6,2,0,0,4,0,0,1,20,.146,.186,.195,.381,6,.173,-7,8,2,1,1,0,0,2/1H,,leonsa01
556,J.P. Martínez*,27,TEX,AL,-0.2,17,44,40,7,9,1,0,1,4,0,0,2,16,.225,.250,.325,.575,58,.242,45,13,0,0,0,2,0,/H79D8,,martijp01
557,Sean Bouchard,27,COL,NL,0.7,21,43,38,11,12,2,0,4,7,0,1,4,14,.316,.372,.684,1.056,167,.458,193,26,0,0,0,1,0,9/H7D,,bouchse01
558,Coco Montes,26,COL,NL,-0.3,18,41,38,3,7,2,0,1,3,0,0,2,12,.184,.244,.316,.560,45,.246,33,12,0,1,0,0,0,4/5H6,,monteco01
559,Jordyn Adams,23,LAA,AL,-0.7,17,40,39,1,5,0,0,0,1,1,2,0,16,.128,.125,.128,.253,-30,.135,-20,5,0,0,0,1,0,/98H7,,adamsjo03
560,Oneil Cruz*,24,PIT,NL,0.1,9,40,32,7,8,1,0,1,4,3,0,7,8,.250,.375,.375,.750,105,.350,105,12,0,0,0,1,0,/6,,cruzon01
561,Andrew Stevenson*,29,MIN,AL,0.1,25,40,37,4,7,1,0,0,1,4,1,2,8,.189,.250,.216,.466,30,.222,21,8,0,1,0,0,0,8H/7,,stevean01
562,David Hamilton*,25,BOS,AL,-0.1,15,39,33,2,4,2,0,0,0,2,1,6,10,.121,.256,.182,.438,22,.215,21,6,1,0,0,0,0,6/4H,,hamilda03
563,Adam Haseley*,27,CHW,AL,-0.1,28,39,36,6,8,2,0,0,2,1,0,3,8,.222,.282,.278,.560,56,.257,51,10,1,0,0,0,0,9/H87D,,haselad01
564,Andre Lipcius,25,DET,AL,-0.1,13,38,35,3,10,1,0,1,4,0,0,3,8,.286,.342,.400,.742,105,.327,106,14,1,0,0,0,0,5/HD,,lipcian01
565,Logan Porter,27,KCR,AL,0.0,11,38,31,4,6,1,0,1,3,0,0,5,11,.194,.324,.323,.647,78,.321,98,10,2,1,1,0,0,2,,portelo01
566,Travis Blankenhorn*,26,WSN,NL,-0.1,10,37,31,2,5,0,0,1,1,0,0,6,6,.161,.297,.258,.555,57,.264,61,8,0,0,0,0,0,/79,,blanktr01
567,Peyton Burdick,26,MIA,NL,0.0,14,37,33,4,6,2,0,1,2,1,0,3,18,.182,.270,.333,.604,60,.276,55,11,0,1,0,0,0,9/8H7,,burdipe01
568,Eguy Rosario,23,SDP,NL,0.4,11,37,36,6,9,1,1,2,6,0,0,1,12,.250,.270,.500,.770,106,.342,115,18,1,0,0,0,0,5/H4,,rosareg01
569,Canaan Smith-Njigba*,24,PIT,NL,-0.2,15,37,32,3,4,1,1,0,5,1,0,4,16,.125,.216,.219,.435,19,.230,27,7,1,0,0,1,0,9/H7,,smithca05
570,Junior Caminero,19,TBR,AL,0.0,7,36,34,4,8,1,0,1,7,0,0,2,8,.235,.278,.353,.631,74,.274,69,12,2,0,0,0,0,/56D4,,caminju01
571,Blake Rutherford*,26,WSN,NL,-0.2,16,36,35,4,6,0,0,0,2,0,0,1,10,.171,.194,.171,.366,4,.191,10,6,1,0,0,0,0,7/H,,ruthebl01
572,Tyler Fitzgerald,25,SFG,NL,0.2,10,34,32,3,7,2,0,2,5,2,0,2,10,.219,.265,.469,.733,99,.323,94,15,0,0,0,0,0,/85,,fitzgty01
573,Jordan Lawlar,20,ARI,NL,-0.2,14,34,31,2,4,0,0,0,0,1,1,2,11,.129,.206,.129,.335,-5,.178,1,4,0,1,0,0,0,6/H,,lawlajo01
574,Joey Ortiz,24,BAL,AL,0.0,15,34,33,4,7,1,0,0,4,0,0,0,9,.212,.206,.242,.448,26,.194,15,8,2,0,0,1,0,/456H,,ortizjo06
575,Edwin Ríos*,29,CHC,NL,-0.3,18,34,28,3,2,1,0,1,2,0,0,5,16,.071,.235,.214,.450,26,.219,27,6,0,1,0,0,0,D/H5,,riosed01
576,José Tena*,22,CLE,AL,-0.3,18,34,31,2,7,2,0,0,3,0,0,3,13,.226,.294,.290,.584,63,.265,61,9,0,0,0,0,0,6/H45D,,tenajo01
577,Jasson Domínguez#,20,NYY,AL,0.2,8,33,31,6,8,1,0,4,7,1,0,2,8,.258,.303,.677,.980,158,.409,157,21,1,0,0,0,0,/8,,dominja01
578,Heston Kjerstad*,24,BAL,AL,0.0,13,33,30,3,7,1,0,2,3,0,0,2,10,.233,.281,.467,.748,106,.315,101,14,0,0,0,0,0,/DH79,,kjershe01
579,Drew Millas#,25,WSN,NL,0.3,11,33,28,1,8,2,0,1,6,0,0,4,5,.286,.375,.464,.839,132,.367,136,13,2,0,1,0,0,2/H,,milladr01
580,Kyle Stowers*,25,BAL,AL,-0.3,14,33,30,1,2,0,0,0,0,0,0,3,12,.067,.152,.067,.218,-35,.117,-40,2,1,0,0,0,0,/97HD,,stoweky01
581,Óscar Mercado,28,STL,NL,-0.2,20,32,31,3,9,3,0,0,5,2,1,1,4,.290,.313,.387,.700,90,.330,105,12,0,0,0,0,0,/978DH,,mercaos01
582,Nathan Lukes*,28,TOR,AL,0.0,29,31,26,4,5,1,1,0,2,0,0,4,9,.192,.290,.308,.598,66,.266,62,8,1,0,0,1,0,9H/D78,,lukesna01
583,Kyle Garlick,31,MIN,AL,-0.1,14,30,28,2,5,1,0,2,4,0,0,2,11,.179,.233,.429,.662,76,.276,67,12,0,0,0,0,0,/9H7D,,garliky01
584,Bligh Madris*,27,HOU,AL,-0.3,12,30,26,4,4,1,0,0,0,0,0,4,7,.154,.267,.192,.459,31,.223,31,5,0,0,0,0,0,/HD317,,madribl01
585,Luis Torrens,27,2TM,2LG,-0.1,18,30,28,1,7,3,0,0,4,0,0,1,9,.250,.300,.357,.657,83,.284,76,10,0,1,0,0,0,/DH27,,torrelu01
585,Luis Torrens,27,CHC,NL,-0.1,13,22,20,1,5,1,0,0,3,0,0,1,8,.250,.318,.300,.618,73,.280,71,6,0,1,0,0,0,/DH27,,torrelu01
585,Luis Torrens,27,SEA,AL,0.0,5,8,8,0,2,2,0,0,1,0,0,0,1,.250,.250,.500,.750,107,.297,91,4,0,0,0,0,0,/H2D,,torrelu01
586,Drew Ellis,27,PHI,NL,0.2,12,29,23,4,5,0,0,2,4,0,1,6,7,.217,.379,.478,.858,133,.381,153,11,0,0,0,0,0,/35H,,ellisdr01
587,Buddy Kennedy,24,ARI,NL,0.0,10,29,24,1,4,1,0,0,1,0,0,4,6,.167,.310,.208,.519,46,.254,49,5,0,1,0,0,0,/5HD4,,kennebu01
588,Greg Allen#,30,NYY,AL,0.0,22,28,23,6,5,1,1,1,1,3,1,2,10,.217,.333,.478,.812,119,.389,145,11,0,2,1,0,0,7H/98D,,allengr01
589,Dalton Guthrie,27,PHI,NL,0.2,23,28,24,4,4,1,0,0,0,0,0,3,7,.167,.286,.208,.494,39,.241,41,5,0,1,0,0,0,7/8H95,,guthrda01
590,Yonny Hernández#,25,LAD,NL,-0.1,14,27,22,5,3,1,0,0,4,0,0,2,8,.136,.231,.182,.413,15,.198,6,4,0,1,1,1,0,/4H51,,hernayo02
591,Cooper Hummel#,28,SEA,AL,-0.4,10,26,23,2,2,1,0,0,0,1,0,2,9,.087,.192,.130,.323,-5,.172,-4,3,1,1,0,0,0,/DH79,,hummeco01
592,Isan Díaz*,27,2TM,2LG,-0.2,8,26,24,0,1,0,0,0,1,0,0,2,9,.042,.115,.042,.157,-53,.088,-64,1,0,0,0,0,0,/45H,,diazis01
592,Isan Díaz*,27,SFG,NL,-0.1,6,21,19,0,1,0,0,0,1,0,0,2,7,.053,.143,.053,.195,-42,.109,-49,1,0,0,0,0,0,/45,,diazis01
592,Isan Díaz*,27,DET,AL,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-127,0,0,0,0,0,0,/4H,,diazis01
593,Chris Owings,31,PIT,NL,-0.3,10,25,25,0,4,0,0,0,0,0,0,0,12,.160,.160,.160,.320,-12,.140,-33,4,1,0,0,0,0,6/18,,owingch01
594,Tommy La Stella*,34,SEA,AL,-0.1,12,24,21,2,4,1,0,0,2,0,0,3,5,.190,.292,.238,.530,54,.245,55,5,0,0,0,0,0,/DH,,lasteto01
595,Josh Lester*,28,BAL,AL,-0.2,11,23,22,0,4,0,0,0,4,0,0,1,7,.182,.217,.182,.399,15,.224,36,4,1,0,0,0,0,/3HD159,,lestejo02
596,Brian Serven,28,COL,NL,-0.4,11,23,23,0,3,1,0,0,1,0,0,0,10,.130,.130,.174,.304,-21,.132,-48,4,0,0,0,0,0,2/HD,,servebr01
597,Weston Wilson,28,PHI,NL,0.2,8,22,16,5,5,0,0,1,2,3,1,6,5,.313,.500,.500,1.000,176,.445,181,8,0,0,0,0,0,/7H3459,,wilsowe01
598,Vinny Capra,26,PIT,NL,-0.1,9,21,18,3,3,1,0,0,1,0,0,2,5,.167,.250,.222,.472,30,.221,21,4,0,0,1,0,0,/54H,,capravi01
599,Austin Meadows*,28,DET,AL,-0.2,6,21,21,0,5,1,0,0,2,0,0,0,3,.238,.238,.286,.524,44,.229,36,6,0,0,0,0,0,/79H,,meadoau01
600,Brian O'Keefe,29,SEA,AL,-0.2,8,21,19,0,2,2,0,0,2,0,0,2,7,.105,.190,.211,.401,15,.179,8,4,2,0,0,0,0,/2H,,okeefbr01
601,Juniel Querecuto#,30,STL,NL,-0.3,9,21,20,2,2,1,0,0,0,0,0,1,6,.100,.143,.150,.293,-20,.130,-39,3,0,0,0,0,0,/534H,,quereju01
602,Abraham Toro#,26,MIL,NL,0.3,9,21,18,4,8,0,0,2,9,0,0,2,5,.444,.524,.778,1.302,250,.546,258,14,0,1,0,0,0,/5H3D,,toroab01
603,Johan Camargo#,29,SFG,NL,-0.2,8,20,18,0,4,0,0,0,2,0,0,1,4,.222,.300,.222,.522,49,.251,52,4,2,1,0,0,0,/65,,camarjo01
604,Pete Crow-Armstrong*,21,CHC,NL,-0.1,13,19,14,3,0,0,0,0,1,2,2,3,7,.000,.176,.000,.176,-45,.092,-56,0,0,0,2,0,0,8/H,,crowape01
605,César Salazar*,27,HOU,AL,-0.2,13,19,18,1,2,0,0,0,0,0,0,1,6,.111,.158,.111,.269,-23,.130,-35,2,1,0,0,0,0,/2H,,salazce01
606,Luke Williams,26,2TM,NL,-0.3,11,19,19,1,1,0,0,0,0,4,0,0,7,.053,.053,.053,.105,-71,.092,-101,1,0,0,0,0,0,/H65137D,,willilu01
606,Luke Williams,26,LAD,NL,-0.2,4,10,10,0,1,0,0,0,0,1,0,0,3,.100,.100,.100,.200,-45,.104,-74,1,0,0,0,0,0,/61H,,willilu01
606,Luke Williams,26,ATL,NL,-0.2,7,9,9,1,0,0,0,0,0,3,0,0,4,.000,.000,.000,.000,-100,.079,-131,0,0,0,0,0,0,/H537D,,willilu01
607,Ryan Kreidler,25,DET,AL,-0.4,11,18,18,2,2,0,0,0,0,0,0,0,7,.111,.111,.111,.222,-38,.094,-60,2,0,0,0,0,0,/456DH,,kreidry01
608,Alexander Canario,23,CHC,NL,0.0,6,17,17,1,5,1,1,1,6,0,0,0,8,.294,.294,.647,.941,150,.386,147,11,0,0,0,0,0,/DH789,,canaral01
609,Roberto Pérez,34,SFG,NL,-0.1,5,17,15,0,2,0,0,0,1,0,0,2,6,.133,.235,.133,.369,7,.188,7,2,0,0,0,0,0,/2,,perezro02
610,Eli White,29,ATL,NL,0.0,6,17,14,1,1,0,0,0,0,0,0,2,7,.071,.235,.071,.307,-10,.178,-6,1,0,1,0,0,0,/8H,,whiteel04
611,Abraham Almonte#,34,NYM,NL,-0.3,8,16,15,1,1,1,0,0,0,0,0,1,8,.067,.125,.133,.258,-28,.121,-42,2,0,0,0,0,0,/HD79,,almonab01
612,Chadwick Tromp,28,ATL,NL,-0.2,6,16,16,1,2,1,0,0,1,0,0,0,7,.125,.125,.188,.313,-17,.133,-38,3,0,0,0,0,0,/2,,trompch01
613,Ben Gamel*,31,SDP,NL,-0.2,6,15,15,2,3,1,0,0,2,0,0,0,2,.200,.200,.267,.467,28,.196,11,4,0,0,0,0,0,/7H9D,,gamelbe01
614,Forrest Wall*,27,ATL,NL,0.3,15,15,13,6,6,2,0,1,2,5,1,2,4,.462,.533,.846,1.379,267,.602,266,11,0,0,0,0,0,/H7D89,,wallfo01
615,Anthony Bemboom*,33,BAL,AL,0.0,6,13,11,0,2,0,0,0,0,0,0,2,2,.182,.308,.182,.490,44,.244,50,2,0,0,0,0,0,/2,,bemboan01
616,Taylor Kohlwey*,28,SDP,NL,-0.2,5,13,13,0,2,0,0,0,0,0,0,0,5,.154,.154,.154,.308,-14,.131,-35,2,0,0,0,0,0,/79DH,,kohlwta01
617,Irving López*,28,STL,NL,-0.4,5,12,11,0,0,0,0,0,1,0,0,0,5,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,1,0,/54H,,lopezir01
618,Manny Piña,36,OAK,AL,0.0,4,12,12,1,3,0,0,1,1,0,0,0,3,.250,.250,.500,.750,105,.307,96,6,1,0,0,0,0,/2D,,pinama01
619,Liván Soto*,23,LAA,AL,0.1,4,12,9,2,2,0,0,0,0,0,0,3,2,.222,.417,.222,.639,83,.322,99,2,0,0,0,0,0,/46,,sotoli01
620,Cal Stevenson*,26,SFG,NL,0.0,6,12,9,1,0,0,0,0,0,0,0,3,2,.000,.250,.000,.250,-21,.250,52,0,0,0,0,0,0,/8,,steveca01
621,Ehire Adrianza#,33,ATL,NL,-0.3,5,11,10,0,0,0,0,0,0,0,0,1,4,.000,.091,.000,.091,-72,.064,-88,0,0,0,0,0,0,/6H,,adriaeh01
622,Jahmai Jones,25,MIL,NL,0.0,7,11,10,2,2,1,0,0,3,1,0,1,5,.200,.273,.300,.573,57,.361,111,3,0,0,0,0,0,/DH4,,jonesja08
623,Cole Tucker#,26,COL,NL,0.0,5,10,8,2,4,0,0,0,2,0,0,1,2,.500,.600,.500,1.100,193,.492,208,4,0,1,0,0,0,/H89D,,tuckeco01
624,Jacob Amaya,24,MIA,NL,0.0,4,9,9,1,2,0,0,0,2,1,0,0,1,.222,.222,.222,.444,19,.226,6,2,0,0,0,0,0,/64,,amayaja01
625,David Dahl*,29,SDP,NL,0.0,4,9,9,1,1,0,0,1,1,0,0,0,2,.111,.111,.444,.556,43,.220,28,4,0,0,0,0,0,/9H,,dahlda01
626,Jeter Downs,24,WSN,NL,0.1,6,9,5,4,2,0,0,0,1,2,0,4,1,.400,.667,.400,1.067,209,.563,238,2,0,0,0,0,0,/64H,,downsje01
627,Tyler Naquin*,32,CHW,AL,-0.3,5,8,8,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-100,.000,-129,0,0,0,0,0,0,/7H9,,naquity01
