Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,Season,Pos'n,Salary,2024 ,Role,League,Division,Player_Season_Key,PA,IP_Dec,BIP,IP_True,Years_Included,Projection_Method,AB,Projection_Trusted,2B,3B,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,Age_Adjustment,Injury_Rate_Adj,Injury_Perf_Adj,Streak_Adjustment,Def_WAR
299751864156893830946821071718370875370,Brad Lord,25,WSN,1.5,5,10,3.92356871604504,48,19,0,0,0,130.66659999999996,119.7140325135446,65,56.96437599910785,16.689365056398067,45.54158327284376,122.49290524697584,0,0,1,1.2647119905652124,2026,,740000,,,NL,East,299751864156893830946821071718370875370_2025,561.7915789384198,130.66659999999996,413.0,130.66659999999996,[2025],Regressed,516.7140325135446,True,0,0,0.2965527316646762,165.25561578638835,391.9997999999999,11.609487828883088,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.12699114911253706
226140810699239200275234786143400929035,Chad Patrick,26,MIL,1.9,3,8,3.9216794737084606,27,23,0,0,0,119.6666,108.73072125252224,49,52.14378321205343,15.122512145538849,41.563642962558106,113.16485822253289,0,0,1,1.255942461932405,2026,,740000,,,NL,Central,226140810699239200275234786143400929035_2025,511.93433392354683,119.6666,349.0,119.6666,[2025],Regressed,472.73072125252224,True,0,0,0.29510325225641,150.29436421508035,358.9998,18.862746822780753,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5637447557330004
108032781816698064492181481833153583392,Cade Horton,23,CHC,2.0,11,4,3.9248602363698057,23,22,0,0,0,118.0,106.71773245748447,40,51.45927865462634,14.801611211567474,40.84217514415499,109.52624682544551,0,0,1,1.2505076915393174,2026,,740000,,,NL,Central,108032781816698064492181481833153583392_2025,503.4217700655117,118.0,358.0,118.0,[2025],Regressed,460.7177324574845,True,0,0,0.2942019594573295,147.55990760163945,354.0,21.806952504419108,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.43502696736432345
262903600648775651005546634704545497053,Ryan Gusto,26,MIA,-0.6,0,3,3.9521626282114117,3,3,0,0,0,50.0,46.67482344631187,17,21.956459045618956,6.399322212153706,17.393445517757865,46.90187110394412,0,0,0,1.2813653792813946,2026,,740000,,,NL,East,262903600648775651005546634704545497053_2025,214.1390875686433,15.666599999999997,58.0,50.0,"[2025, 2025]",Trend,196.67482344631188,True,0,0,0.29928895708884,64.06826896406973,150.0,71.35608965468991,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.5218668190917384
322832131086838382339518091965786525904,Mike Vasil,25,CHW,2.9,5,3,3.9578348550177465,47,3,0,0,4,101.0,91.89875561953838,32,44.415702261865825,12.750213407537004,35.62514424683164,94.6388229640966,0,2,4,1.2626128699640595,2026,,740000,,,AL,Central,322832131086838382339518091965786525904_2025,433.70852136601036,101.0,303.0,101.0,[2025],Regressed,394.8987556195384,True,0,0,0.2962063195700681,127.52389986637002,303.0,9.160082975880213,0,100,Active,0,0,0,0,0.0,0,0,0.0,1.5495861456363753
304655583882316606835401064446192541212,Chase Dollander,23,COL,-0.3,2,12,3.9617592200223246,21,21,0,0,0,98.0,89.1852609002684,76,43.1391559513542,12.560155373118493,34.424865845565904,91.16459135053691,0,0,2,1.2613278239370849,2026,,740000,,,NL,West,304655583882316606835401064446192541212_2025,419.38051915927355,98.0,321.0,98.0,[2025],Regressed,383.1852609002684,True,0,0,0.29599408354641227,123.61012674583431,294.0,19.886196511706395,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.23417493899748826
224469772987003740135005654461748906650,Mike Burrows,25,PIT,1.5,2,4,3.96733011253,23,19,0,0,0,96.0,87.64424287686684,43,42.31818786698667,12.253400470196905,33.44285171825376,90.88367542944434,0,0,2,1.2613239020325062,2026,,740000,,,NL,Central,224469772987003740135005654461748906650_2025,412.10922228236905,96.0,284.0,96.0,[2025],Regressed,375.6442428768668,True,0,0,0.2959934356153724,121.0870945951206,288.0,17.786395417179158,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.04186751393858312
336985765601919784026907063656494900997,Sean Newcomb,32,ATH,1.7,2,1,3.9857501889492197,36,0,0,0,2,51.3333,46.78939723965909,12,22.733523352709668,6.386074751128497,17.972229765610216,47.49175692510717,0,0,0,1.2615909556811915,2026,lhp-s,4,"$1,000,000 ",Pitcher,AL,West,336985765601919784026907063656494900997_2025,217.86017928973214,51.3333,146.0,51.3333,"[2025, 2025]",Trend,202.78939723965908,True,0,0,0.2960375523604267,64.7616270052693,153.9999,6.076709083479702,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7707569239626062
53555915460710556644562344991289091733,J.T. Ginn,26,ATH,0.5,4,7,3.963816870219242,23,16,0,0,0,90.33329999999998,82.15910257156254,52,39.78496205361953,11.585244217326089,31.397144818933974,85.25736869063564,0,0,1,1.2570806932825054,2026,,740000,,,AL,West,53555915460710556644562344991289091733_2025,386.6265658117536,90.33329999999998,270.0,90.33329999999998,[2025],Regressed,355.1591025715625,True,0,0,0.2952917230970336,113.55624739049651,270.9998999999999,16.719832495238975,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.367338387792589
274580101540373090705826883648172318097,Colton Gordon,26,HOU,-0.4,6,4,3.9687744374096865,20,14,0,0,1,86.0,78.41959659525804,54,37.923844624137004,11.113439705544241,29.708633992503795,80.23250284777114,0,1,3,1.25730500683444,2026,,740000,,,AL,West,274580101540373090705826883648172318097_2025,368.09544331174476,86.0,291.0,86.0,[2025],Regressed,336.41959659525804,True,0,0,0.2953288535390423,108.12823058776183,258.0,18.306411529388093,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.3914414997551662
235051566498100837093222124570878494323,Mitch Spence,27,ATH,-0.7,3,6,3.9702921573635876,32,8,0,0,1,84.6666,77.13992430105007,57,37.35012644118221,10.850300395998353,29.375247542720587,78.82640207407721,0,0,1,1.2580542013470561,2026,rhp,740000,"$740,000 ",Pitcher,AL,West,235051566498100837093222124570878494323_2025,362.50700464625584,84.6666,288.0,84.6666,[2025],Regressed,336.1399243010501,True,0,0,0.2954528387518094,106.51517184377066,253.9998,11.266092870117832,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.0039203727577064
15042835074287857448639942193446037604,Logan Evans,24,SEA,0.0,6,5,3.977475971113251,16,15,0,0,0,81.33329999999998,74.13183297911326,45,35.944582933482806,10.392667493995413,28.351923549944075,75.80016083787515,0,0,5,1.2600467032452558,2026,,740000,,,AL,West,15042835074287857448639942193446037604_2025,348.69890040048773,81.33329999999998,271.0,81.33329999999998,[2025],Regressed,320.13183297911326,True,0,0,0.29578236836825433,102.48375652905733,243.99989999999994,21.65522853306608,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.3408438639164024
228946564647874953244938520318666065868,Ben Casparius,26,LAD,-0.3,7,5,3.9765892421143265,46,3,0,0,2,77.6666,70.61079450324,41,34.31646289239962,9.836284787904741,26.90743954799161,72.73685737341859,0,0,1,1.2556006578275811,2026,,740000,,,NL,West,228946564647874953244938520318666065868_2025,332.3491435066077,77.6666,243.0,77.6666,[2025],Regressed,308.61079450324,True,0,0,0.29504663590040564,97.51823405123162,232.9998,7.1851746532876435,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.8697332739404258
118629311507042120258083257084789236634,Jason Alexander,32,HOU,1.2,4,2,4.005302390180615,14,13,0,0,1,71.33329999999998,64.6082200096479,32,31.745715221052315,9.041300724759493,24.893096069280514,65.81600561791183,0,0,1,1.2546919332055075,2026,,740000,,,AL,West,118629311507042120258083257084789236634_2025,303.21099835674426,71.33329999999998,225.0,71.33329999999998,[2025],Regressed,280.6082200096479,True,0,0,0.2948960707150931,89.50131607892841,213.99989999999994,21.678658291352026,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5984710391559034
179395709004465564193573891233369776232,Jack Dreyer,26,LAD,1.3,3,2,3.975039717312529,67,5,0,0,4,76.33329999999998,69.15840155541714,26,33.71421102817027,9.608099522185054,26.492132053555007,71.62557283200563,0,0,1,1.253064306259158,2026,,740000,,,NL,West,179395709004465564193573891233369776232_2025,326.3253370733637,76.33329999999998,211.0,76.33329999999998,[2025],Regressed,300.15840155541713,True,0,0,0.29462623088370565,95.65053360897215,228.99989999999994,4.8455288598354045,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7878530790469165
320320717500182313487327424804291820510,Ryan Bergert,25,KCR,0.2,1,2,3.9878230960739827,8,8,0,0,0,50.0,45.00529644999665,21,22.15457275596657,6.3552579619244725,17.50513224632926,47.186636044171536,0,0,1,1.2502085739265183,2026,,740000,,,AL,Central,320320717500182313487327424804291820510_2025,214.63492851440407,40.66660000000001,120.0,50.0,"[2025, 2025]",Trend,195.00529644999665,True,0,0,0.2941522873950452,62.51042869632591,150.0,26.563803587040738,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.9044343691651884
180381425686378203873255562045627018501,Cam Schlittler,24,NYY,2.0,4,3,3.983095182666076,14,14,0,0,0,73.0,66.35343843340652,24,32.30732759273595,9.26872937325505,25.470577576350408,69.09354018602146,0,0,3,1.257863233010369,2026,,740000,,,AL,East,180381425686378203873255562045627018501_2025,312.8171870713302,73.0,198.0,73.0,[2025],Regressed,285.3534384334065,True,0,0,0.29542123928697495,91.82401600975693,219.0,22.20171542926835,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5752234297943875
244712371691789821809179702789836479226,Jhoan Duran,27,PHI,0.9,1,2,3.980496205070393,23,0,0,0,16,50.0,45.20442656485944,6,22.11386780594663,6.297963142908906,17.327481793416624,47.184713602875625,0,0,1,1.2506381671655213,2026,rhp-c,2,"$747,200 ",Pitcher,NL,East,244712371691789821809179702789836479226_2025,213.9205049668777,20.6666,53.0,50.0,"[2025, 2025]",Trend,195.20442656485943,True,0,0,0.2942236243080394,62.53190835827606,150.0,9.240517754707655,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.4695633894021927
108391277322288400861824619909057622335,Braxton Ashcraft,25,PIT,2.0,4,4,3.9917036989131076,26,8,0,0,0,69.6666,63.560586341895466,22,30.89871387896666,8.800464798365196,24.267467512482266,65.85479977954954,0,0,1,1.2606909746475028,2026,rhp,740000,,Pitcher,NL,Central,108391277322288400861824619909057622335_2025,299.0543561246669,69.6666,203.0,69.6666,[2025],Regressed,277.5605863418955,True,0,0,0.2958888551526089,87.82805385437773,208.9998,11.416455917476068,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.0005035737048033617
103786349678943040222157329576103068784,Brandon Eisert,27,CHW,0.4,3,8,3.9836327541750687,72,3,0,0,2,69.6666,63.40538071601123,36,30.83623884800143,8.894469910696326,24.213847677605635,65.57338303701857,0,1,3,1.2576934771270145,2026,,740000,,,AL,Central,103786349678943040222157329576103068784_2025,298.3868722625473,69.6666,215.0,69.6666,[2025],Regressed,277.4053807160112,True,0,0,0.2953931474596604,87.61922839361686,208.9998,4.119708727689123,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.3338369070381365
193295126584186502332718364832415608207,Jacob Misiorowski,23,MIL,0.5,5,3,3.9891212998396575,15,14,0,0,0,66.0,59.85871629876462,34,29.253556198824153,8.376081963137826,23.029545755241045,62.45512552668763,0,0,1,1.2558827583940253,2026,,740000,,,NL,Central,193295126584186502332718364832415608207_2025,282.2824596403368,66.0,165.0,66.0,[2025],Regressed,257.85871629876465,True,0,0,0.2950933636310831,82.88826205400566,198.0,18.72588413693371,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.8239228047216647
96351681690502504533679411838455250541,Justin Sterner,28,ATH,1.5,4,3,3.9857174146935503,59,1,0,0,0,65.0,58.950420838271526,24,28.78573688389786,8.281379152141122,22.56040789340356,61.18655147511169,0,0,1,1.2540127497180784,2026,,740000,,,AL,West,96351681690502504533679411838455250541_2025,278.1433847619843,65.0,179.0,65.0,[2025],Regressed,253.95042083827153,True,0,0,0.2947834958419399,81.51082873167509,195.0,4.686624215791103,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5333420189188993
119099678494885276032628650256189062075,Hogan Harris,28,ATH,1.2,2,1,3.98643407965031,48,0,0,0,4,64.6666,58.721434458963955,26,28.643237561679413,8.18227171158624,22.57049754966833,60.76515761181337,0,0,1,1.2570930280644457,2026,lhp,740000,,Pitcher,AL,West,119099678494885276032628650256189062075_2025,276.90878789869544,64.6666,184.0,64.6666,[2025],Regressed,257.7214344589639,True,0,0,0.295293764965245,81.29193200863229,193.9998,5.7352444168465055,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.041376100053572396
39345121108655581783751337581788308708,Mason Miller,26,SDP,1.4,0,0,3.9882538481962344,22,0,0,0,2,50.0,43.94877105336108,2,22.15696582331241,6.331941700171787,17.415207164904423,47.79964410182614,0,0,0,1.22727956436531,2026,rhp,740000,"$740,000 ",Pitcher,NL,West,39345121108655581783751337581788308708_2025,213.905516994177,23.333300000000005,32.0,50.0,"[2025, 2025]",Trend,193.94877105336107,True,0,0,0.2903237284590558,61.3639782182655,150.0,9.607453555375706,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7201627623580689
24468971193013511783882753738795950985,Juan Mejia,24,COL,0.6,2,2,3.99406488441914,55,0,0,0,1,61.3333,55.81454346291591,34,27.21879775283827,7.787508038097181,21.35894327861934,57.92297799054832,0,0,2,1.2582640546250607,2026,rhp,740000,,Pitcher,NL,West,24468971193013511783882753738795950985_2025,262.9869521999888,61.3333,174.0,61.3333,[2025],Regressed,241.8145434629159,True,0,0,0.2954875598328415,77.17348674153524,183.9999,4.748607031664277,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6733251688829015
145763604115218157946931265300685996781,Hunter Dobbins,25,BOS,0.4,4,1,3.9993057397744054,13,11,0,0,0,61.0,55.69315710727306,30,27.10640556958208,7.7562975995698125,21.1951622827865,57.222052307312865,0,0,0,1.2604642522960585,2026,,740000,,,AL,East,145763604115218157946931265300685996781_2025,261.89357057856864,61.0,201.0,61.0,[2025],Regressed,238.69315710727307,True,0,0,0.29585138558943813,76.88831939005956,183.0,19.991409183850735,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6264875754077338
24517794935425342678935098572125376567,Matt Svanson,26,STL,1.8,4,0,3.9884161667568563,39,0,0,0,0,60.3333,54.683092189677176,14,26.737145457087937,7.622339913284629,20.94259242430201,56.86470750182285,0,0,1,1.2534650783892012,2026,,740000,,,NL,Central,24517794935425342678935098572125376567_2025,258.14029798838993,60.3333,150.0,60.3333,[2025],Regressed,237.68309218967718,True,0,0,0.29469269296643474,75.62568461397919,180.9999,6.580143195230235,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.049393678575670785
337753676318227912889567298537883339531,Tyler Ferguson,31,ATH,0.2,4,2,4.001761235965423,56,0,0,0,2,58.0,52.58775306924065,32,25.789127965110506,7.3236212745567455,20.30539887421561,54.13626214303747,0,0,1,1.2567784817837286,2026,,740000,,,AL,West,337753676318227912889567298537883339531_2025,247.8108732333677,58.0,167.0,58.0,[2025],Regressed,226.58775306924065,True,0,0,0.29524169208285833,72.89315194345626,174.0,4.408806284704576,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6769153267082644
301902993996038033407842830178011613990,Brandon Young,26,BAL,-0.6,1,7,3.9946955993344395,12,12,0,0,0,57.66660000000001,52.5245491899881,42,25.59561258317549,7.377125423131948,20.039123652815466,53.966197111670056,0,0,0,1.258331041587393,2026,,740000,,,AL,East,301902993996038033407842830178011613990_2025,247.1287848823282,57.66660000000001,193.0,57.66660000000001,[2025],Regressed,230.5245491899881,True,0,0,0.2954986423785222,72.56367284280357,172.99980000000002,20.4636227369003,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5466590233513686
256012238835951893416449931052507588610,Ian Seymour,26,TBR,-0.1,4,3,3.9923719124002646,19,5,0,0,0,57.0,51.79127876573408,33,25.285022111868344,7.226829133122652,19.78293352432993,53.70675898991799,0,0,0,1.2556879349134038,2026,,740000,,,AL,East,256012238835951893416449931052507588610_2025,244.0872354152466,57.0,158.0,57.0,[2025],Regressed,222.7912787657341,True,0,0,0.2950610933221435,71.57421229006401,171.0,12.76706380474021,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.5307616141788118
202455030999152640257195256213004567460,Hurston Waldrep,23,ATL,1.4,6,1,3.994838610415816,10,9,0,0,0,56.3333,51.16006703630097,18,25.00471576579303,7.120920107679502,19.59014836142441,52.83814460353193,0,0,0,1.2559217265405254,2026,,740000,,,NL,East,202455030999152640257195256213004567460_2025,241.09326169954625,56.3333,162.0,56.3333,[2025],Regressed,222.16006703630097,True,0,0,0.2950998179098129,70.75021539772538,168.9999,23.975011539772538,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0018878382088067802
55907139429135412217971176966284148598,Lance McCullers Jr.,31,HOU,-1.1,2,5,4.0049714122055455,16,13,0,0,0,55.3333,50.33653423972626,45,24.623142738110346,7.045562025274181,19.409604684701115,51.86292405802882,0,0,1,1.2604731495216692,2026,rhp-s,8,"$17,700,000 ",Pitcher,AL,West,55907139429135412217971176966284148598_2025,236.75121831779563,55.3333,173.0,55.3333,[2025],Regressed,218.33653423972626,True,0,0,0.2958528560761344,69.74613892442738,165.9999,14.734127432776711,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.0297362270395176
21980862125686783914684791846281016457,Jorge Alcala,29,STL,0.0,0,0,3.9964473246561636,15,0,0,0,0,50.0,46.339530064296866,8,22.202485136978687,6.406853124955679,17.43415325924183,47.10962387601024,0,1,0,1.2754736664707738,2026,rhp,4,"$790,000 ",Pitcher,NL,Central,21980862125686783914684791846281016457_2025,214.40931093330212,14.3333,46.0,50.0,"[2025, 2025, 2025]",Trend,196.33953006429687,True,0,0,0.29832335922761616,63.77368332353869,150.0,14.251578888235914,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.2227422985395997
81054427212176252295067603073875405822,Cade Gibson,27,MIA,1.4,4,5,3.9934455063818555,44,1,0,0,0,54.66660000000001,49.68150988797757,18,24.25645423546382,6.919021184539584,18.992693108129455,51.154981011554014,0,0,6,1.2562369526567778,2026,,740000,,,NL,East,81054427212176252295067603073875405822_2025,234.19369417332587,54.66660000000001,171.0,54.66660000000001,[2025],Regressed,218.68150988797757,True,0,0,0.29515202434221255,68.67420299610703,163.99980000000002,5.288045522638797,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.28069100312587825
90090643904936438417335763311916399051,Mason Fluharty,23,TOR,0.1,5,2,3.9985741310247325,55,0,0,0,1,52.66660000000001,47.83046839113472,28,23.39903381433636,6.689510946154045,18.332687652115858,49.506112515618696,0,0,1,1.2562640467250699,2026,,740000,,,AL,East,90090643904936438417335763311916399051_2025,225.45626186868827,52.66660000000001,140.0,52.66660000000001,[2025],Regressed,210.83046839113473,True,0,0,0.2951565111877133,66.16315604325058,157.99980000000002,4.075690109877284,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.727001571815216
230012194414397602979156995702790113555,Cole Henry,25,WSN,0.3,1,2,4.004339233923966,57,0,0,0,2,52.66660000000001,48.04720265821275,27,23.43277029970889,6.717696462453322,18.418919144350806,49.730487386843755,0,1,2,1.2620165684240778,2026,rhp,740000,,Pitcher,NL,East,230012194414397602979156995702790113555_2025,226.3293642426307,52.66660000000001,160.0,52.66660000000001,[2025],Regressed,211.04720265821274,True,0,0,0.296107851333558,66.46612180256355,157.99980000000002,3.9379986281151504,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.027001571815215675
227038778173276564583349007803875223873,Joe Boyle,25,TBR,-0.2,1,4,4.004719653422054,13,9,0,0,0,52.0,47.443748190210044,33,23.138380219771868,6.624903757150416,18.157150511401042,49.21569348291894,0,0,2,1.2615557442617518,2026,rhp-s,740000,"$740,000 ",Pitcher,AL,East,227038778173276564583349007803875223873_2025,223.36062408093485,52.0,144.0,52.0,[2025],Regressed,203.44374819021004,True,0,0,0.2960317358186515,65.60089870161109,156.0,17.046222977047005,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.9333263848648807
253638044613589190237757782285432029623,Braydon Fisher,24,TOR,1.4,7,0,3.999868821464529,52,1,0,0,0,50.0,45.50173164527034,15,22.221493452580717,6.350179751205029,17.37871292971261,47.30974859226977,0,0,0,1.2576088914996588,2026,,740000,,,AL,East,253638044613589190237757782285432029623_2025,214.3971471817982,50.0,123.0,50.0,[2025],Regressed,195.50173164527035,True,0,0,0.2953791490830645,62.880444574982945,150.0,4.093854703365057,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.03675881797180258
145207014795784762352934285154092108851,Drew Pomeranz,36,CHC,0.9,2,2,4.136787290712967,57,4,0,0,1,50.0,44.8669922642667,14,22.982151615072034,6.152013793115029,17.902844828429142,44.09180353257833,0,0,1,1.2553967418539167,2026,,740000,,,NL,Central,145207014795784762352934285154092108851_2025,207.43364304780604,49.66660000000001,135.0,50.0,[2025],Regressed,194.86699226426668,True,0,0,0.2950128549722458,62.76983709269584,150.0,3.7328041595209798,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.3218737675601907
36239092006710929611297004121274857817,Jackson Jobe,22,DET,0.4,4,1,4.007825864401802,10,10,0,0,0,50.0,45.447087037999,24,22.26569924667668,6.349361253055688,17.45985697531724,46.57893304932833,0,0,1,1.2581388802663247,2026,,740000,,,AL,Central,36239092006710929611297004121274857817_2025,213.75828657631448,49.0,156.0,50.0,[2025],Regressed,195.44708703799898,True,0,0,0.295466849636345,62.906944013316235,150.0,21.290694401331624,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.2718014193901447
35683857643552614520537462940087616806,Cade Cavalli,26,WSN,0.2,3,1,3.998297798770321,10,10,0,0,0,50.0,45.57106908182735,28,22.212765548724004,6.368154963293386,17.338012571001848,46.874798854845906,0,0,3,1.258181633056584,2026,rhp,1,"$740,200 ",Pitcher,NL,East,35683857643552614520537462940087616806_2025,214.39087071939952,48.66660000000001,167.0,50.0,[2025],Regressed,195.57106908182735,True,0,0,0.2954739232561677,62.9090816528292,150.0,21.29090816528292,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.33127561058629335
18869126505858233943092585401518170707,Luis Morales,22,ATH,1.2,4,3,4.007393840600403,10,9,0,0,0,50.0,45.41609741005922,18,22.263299114446685,6.357688761633279,17.401058764797813,46.66571835792291,0,0,2,1.2563431234971407,2026,,740000,,,AL,West,18869126505858233943092585401518170707_2025,213.67021246979635,48.66660000000001,142.0,50.0,[2025],Regressed,195.41609741005922,True,0,0,0.2951696061723734,62.81715617485703,150.0,21.281715617485702,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.8465021671914842
99814657762981479164411713418729955372,Nolan McLean,23,NYM,1.8,5,1,3.9991094748316107,8,8,0,0,0,50.0,45.44877654028231,13,22.217274860175614,6.343158648582384,17.354463570183295,47.102226928076405,0,0,2,1.2560648022093122,2026,,740000,,,NL,East,99814657762981479164411713418729955372_2025,214.08197938266395,48.0,123.0,50.0,[2025],Regressed,195.44877654028232,True,0,0,0.29512351446277135,62.80324011046561,150.0,26.6004050138082,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.49573290969737527
69062641398196667619461524328260079029,Isaac Mattson,29,PIT,1.5,3,3,3.9976258611281694,44,0,0,0,0,50.0,45.47633050057613,14,22.209032561823165,6.348406928149439,17.364016725040546,46.979840598646476,0,0,0,1.2568069445123335,2026,,740000,,,NL,Central,69062641398196667619461524328260079029_2025,214.27561124843,47.66660000000001,135.0,50.0,[2025],Regressed,195.47633050057613,True,0,0,0.295246404381234,62.84034722561668,150.0,4.837280618764016,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5815447686098262
133955243743240452954309627036062970177,Lou Trivino,33,PHI,0.3,0,1,4.045977460503236,10,0,0,0,0,50.0,45.140585760238686,3,22.477652558351313,6.284416542575816,17.56239864608082,45.68715396944957,0,0,1,1.2540596881263901,2026,rhp,5,"$1,500,000 ",Pitcher,NL,East,133955243743240452954309627036062970177_2025,211.73934425354145,9.0,26.0,50.0,"[2025, 2025, 2025]",Trend,195.14058576023868,True,0,0,0.29479127705392255,62.7029844063195,150.0,21.27029844063195,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.18512189805684037
146464989252958183940463371192339239782,David Morgan,25,SDP,1.2,1,2,4.005407523892875,41,2,0,0,0,50.0,45.62194247813083,14,22.252264021627084,6.362012046531455,17.42365825142637,47.27006359284958,0,0,2,1.260912014591144,2026,,740000,,,NL,West,146464989252958183940463371192339239782_2025,214.76070953872437,47.3333,129.0,50.0,[2025],Regressed,195.62194247813085,True,0,0,0.2959253817664515,63.04560072955721,150.0,5.196234164135542,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.30616013986277146
216094835443089478069219135205281817173,Dietrich Enns,34,BAL,0.6,2,2,4.074979040217172,17,1,0,0,2,50.0,46.13217642050384,13,22.638772445650957,6.246858828940993,17.656340387757396,45.289035167857115,0,0,1,1.2757703361652246,2026,,740000,,,AL,East,216094835443089478069219135205281817173_2025,210.41520752904142,28.6666,79.0,50.0,"[2025, 2025]",Trend,196.13217642050384,True,0,0,0.29837204430147535,63.788516808261235,150.0,12.575795106368309,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.20871188217049197
41593822449221375204540013126958811900,Troy Melton,24,DET,1.0,3,2,4.0022879668497024,16,4,0,0,0,50.0,45.544676322061015,15,22.234933149165013,6.378235859290643,17.35617606068619,46.970068511682136,0,0,2,1.2580170476549442,2026,,740000,,,AL,Central,41593822449221375204540013126958811900_2025,214.47559799285156,45.66660000000001,133.0,50.0,[2025],Regressed,195.544676322061,True,0,0,0.2954466911652651,62.9008523827472,150.0,13.3063032739217,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.6294077492242874
224510179426718183098218584021299326630,Jonathan Bowlan,28,KCR,0.2,1,2,4.000049166357208,34,1,0,0,0,50.0,45.518232556895775,21,22.222495368651153,6.366817832283256,17.353531403291473,47.06115076127081,0,0,1,1.257435279203745,2026,rhp,740000,,Pitcher,AL,Central,224510179426718183098218584021299326630_2025,214.34401699833128,44.3333,124.0,50.0,[2025],Regressed,195.51823255689578,True,0,0,0.2953504156236802,62.87176396018725,150.0,6.260934234123154,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.444267611437759
225761118706967077581496015161380870388,Caleb Boushley,31,TEX,-1.0,0,0,4.008891618899624,25,1,0,0,1,50.0,45.56404164102326,33,22.27162010499791,6.349077593988641,17.368363076340668,46.81170321620402,0,0,1,1.2586480943472784,2026,,740000,,,AL,West,225761118706967077581496015161380870388_2025,214.04970472922824,43.3333,145.0,50.0,[2025],Regressed,195.56404164102327,True,0,0,0.2955510919105869,62.93240471736392,150.0,8.517296188694557,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.7536694544638616
133605944348077212042409462987563082417,Chase Burns,22,CIN,0.2,0,3,4.009897479764885,13,8,0,0,0,50.0,45.49000215158228,25,22.277208220916027,6.345929881901161,17.388136038651815,47.15945258589381,0,0,0,1.257562763804682,2026,,740000,,,NL,Central,133605944348077212042409462987563082417_2025,213.85973351329582,43.3333,104.0,50.0,[2025],Regressed,195.49000215158227,True,0,0,0.29537151501223846,62.8781381902341,150.0,16.375241399248775,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.064780565574973
