Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,MLS,Salary,League,Teams,Leagues,AB,2B,3B,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,City,Mascot
684874,Isaac McCray,30,BET,0.9,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,0,2.153,770000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
100034,Stephen Weathers,33,RIV,-0.1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,6,0,7.019,6500000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
312204,Yennier Lowe,32,LAS,0.6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,3,0,5.102,2000000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
207291,Ryan Beeter,30,MCH,-0.1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,7,0,4.102,5000000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
72414,Dan Serven,30,GRA,0.4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,3,0,1.108,753600.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
397172,Ryan Williams,37,MCH,-1.1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,3,0,12.161,12000000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
572363,Daysbel Mullins,25,TUS,-0.2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0.0,740000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
413209,Tyler Acuña,27,SAI,-0.6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,1,0,3.084,925000.0,ACB,['SAI'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
796840,Eguy Salazar,31,CHE,0.5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,3.027,1175000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
944617,Josh Imanaga,35,WES,-0.1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,7,0,0.0,740000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
138184,Brandon Bohm,31,SEB,0.7,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,3,0,0.0,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
862846,Tyler Peguero,29,SHR,0.7,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,3,0,1.144,755000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
606381,Robert Keller,28,TEM,0.4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,6,0,1.07,754300.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
94908,Cole Schanuel,33,WAT,0.5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,8,0,0.153,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
961413,Bryan Tellez,28,SIO,-0.7,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,3,0,1.031,760000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
442065,Carlos Schmidt,32,VIS,0.1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,0,4.127,1500000.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
570729,Jon Jones,30,POR,0.5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,3,0,0.0,740000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
1006811,Kyle Hwan Bae,26,SHR,0.8,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,1,0,0.108,747500.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
381880,Brent Silseth,30,CHE,-0.2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,4,0,4.047,2350000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
556389,Randy Luzardo,26,TUS,0.6,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,3,0,0.0,740000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
478217,Spencer Hernández,32,SOU,0.2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,0,0.0,740000.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
789089,Joel Duarte,31,SIO,0.5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,3,0,0.0,740000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
365723,Aaron Anderson,26,RIV,-0.7,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,6,0,1.04,740000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
253313,Johan Yarbrough,26,BET,0.2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,3,0,1.053,754000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
145382,Lucas Sammons,27,PHO,-1.4,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0.108,745400.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
378614,Leody Pillar,24,WAT,0.2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,3,0,0.049,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
754252,Noelvi Romero,27,SEB,0.4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0.149,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
752633,Caleb Dobnak,31,WAT,-0.3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,6,0,5.014,2850000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
326069,Jack Greene,31,TUS,0.6,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0.0,740000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
246126,David Iglesias,28,HEN,0.2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0.0,740000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
331475,Michael Kemp,36,SAI,-0.5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,11.0,9000000.0,ACB,['SAI'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
296490,Thomas Ahmed,28,SAN,-1.4,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,1,0,2.024,740000.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
741939,Zac Contreras,25,SEB,-0.5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,7,0,0.015,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
326421,Shay Fairbanks,26,WES,0.3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,2,0,0.0,740000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
890666,Tanner Wiemer,38,PHO,-0.6,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,5.131,3225000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
789288,Aaron Bolton,28,MON,-0.2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,2,0,0.0,740000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
212472,Tanner Vierling,37,SIO,1.4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,1,0,9.065,1000000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
121794,Víctor Ramos,37,BOS,-0.2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,4,0,11.035,1500000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
720578,Tylor Cronin,31,TEM,1.3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,2.002,756600.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
99075,Oswaldo Sears,25,LAS,-0.5,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,6,0,0.037,741500.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
187288,Eugenio Kjerstad,28,SAN,0.1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,0,0.003,740000.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
378734,Matt Kelly,29,GRA,0.0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,0,0.015,741600.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
37994,Carlos Senzel,31,PAL,0.8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,3,0,4.057,3666667.0,ACB,['PAL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Palmdale,Skink
811840,Dominic Erceg,26,NEW,1.3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,3,0,0.0,740000.0,ACB,['NEW'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Newport News,Raccoon
159763,Andrew Rodríguez,30,WAT,-0.2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,10,0,0.0,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
332499,Tommy Devenski,39,WAT,0.2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,3,0,6.133,9500000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
151435,Bryce Smith,34,HEN,-0.2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,3,0,8.099,12500000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
656716,Trent Cave,27,MON,0.2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,1,0,0.113,746000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
787220,Alex Blewett,29,JOL,0.3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,0.0,740000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
762687,Sean Farmer,28,CHE,0.9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2.083,740000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
875201,Gregory Bibee,40,JOL,0.4,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,5,0,15.079,43333333.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
796763,Max Frías,28,YON,-0.1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,2,0,3.131,1245000.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
441033,Cal Holmes,26,TEM,-0.1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,4,0,0.074,744200.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
255253,Brenton Bell,24,LAS,1.3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0.0,740000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
78092,Adam Julien,33,WAT,0.8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,2,0,0.0,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
1018135,Trey Smith,35,SHR,0.8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,8.131,5750000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
1010316,Jacob Gray,29,CHE,0.7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,4,0,0.0,740000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
427817,Martín Buxton,33,SHR,0.0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,2,0,4.156,3590000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
218488,Byron Dingler,26,BET,0.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,1.003,744400.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
464340,Jeffrey de Geus,30,BET,0.4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,4,0,0.0,740000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
891592,Brent Hurtubise,29,GAS,1.1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,2,0,2.108,751200.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
733462,Kody Garrett,29,GAS,-0.2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,0.017,740000.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
540721,Ryan Nelson,29,YON,0.9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,4,0,0.167,747300.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
997602,Alek Thompson,27,PAL,1.9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,2,0,0.0,740000.0,ACB,['PAL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Palmdale,Skink
386326,José Collins,32,VIS,-1.0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,3,0,2.055,773500.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
252702,Carmen Reetz,34,SEB,0.5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,0.0,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
41706,Phil Calhoun,35,CHE,-0.9,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,2,0,10.155,5000000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
577333,Mookie Locklear,29,WAT,-0.3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,2,0,0.0,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
875242,Austin Matzek,30,BET,1.2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0.0,740000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
778283,Brandon Stewart,29,COR,0.3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,1,0,1.117,745000.0,NBL,['COR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Corpus Christi,Ermine
658394,Tim Gallegos,26,SEB,0.3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,7,0,0.146,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
825130,Tyler Davis,34,GAS,0.7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,1,0,0.0,740000.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
896726,Adael Peralta,35,SOU,0.2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,5.072,7350000.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
617874,Leo Wilson,28,MCH,1.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,1.16,754500.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
695281,Luis Varland,31,SAN,-0.3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,2,0,4.096,2750000.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
131815,Noelvi Glasnow,34,SEB,-0.2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,1,0,10.123,8500000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
531644,Dylan Guerrero,34,YON,-0.2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,2,0,8.149,6000000.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
485975,Michael Castillo,35,SEB,1.2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,6.08,2250000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
693272,Graham Ortiz,25,GAS,-0.1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,4,0,0.0,740000.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
314010,Kenny Lange,32,YON,0.4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,2.107,753100.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
414507,Jordan Spiers,27,SOU,-0.8,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,2,0,1.053,760500.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
920099,Brad Ward,34,GRA,-0.1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,7.138,11500000.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
138265,Kirby Rea,33,MON,0.4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,6.168,3350000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
464037,Buddy Finnegan,30,SHR,0.7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,6,0,0.0,740000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
733475,Ramón Palencia,34,BOS,0.4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,2,0,6.091,8000000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
20795,A.J. Wade Jr.,32,SOU,0.2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,4,0,0.11,777500.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
464753,Bryan Robertson,30,SHR,0.5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,1,0,1.126,923050.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
13832,Cole Adams,25,PHO,-0.7,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,2,0,0.0,740000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
493928,Shay Newcomb,33,BOS,0.8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2.075,760000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
25966,Mason Domínguez,28,PAL,1.1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,1.031,740000.0,ACB,['PAL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Palmdale,Skink
186624,Vinny Hudson,28,SHR,0.6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0.028,800000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
271700,Spencer Marchán,31,WES,-0.2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,6,0,0.0,740000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
976989,José Graceffo,30,SIO,0.5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,2,0,0.0,740000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
1000982,Erik Adell,31,PAL,0.5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,1,0,4.114,2375000.0,ACB,['PAL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Palmdale,Skink
934624,Paul Heyward,27,BET,0.3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,1,0,1.168,764000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
89623,Scott Madden,27,POR,-0.6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0.0,740000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
450781,José Alvarado,31,SAN,-0.1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,4.048,1500000.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
276364,Jamie Heasley,25,TUS,-0.6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,4,0,0.0,740000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
1002070,Yennier Mitchell,24,SIO,-0.4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,0.0,740000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
296126,Mitch Rodríguez,34,YON,0.3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4.101,1285000.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
599275,Sean Soriano,34,CHE,0.3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,2,0,4.153,1575000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
862021,Trey Greene,25,JOL,-1.6,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,2,4,0,0.0,740000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
59415,Davis King,26,BET,-0.6,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,1,0,0.103,742000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
28606,Ryan Trout,33,PHO,-0.3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,3.109,1062500.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
4085,Bryan Miller,29,WES,0.8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,1,0,0.0,740000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
103365,Adrián Sánchez,28,SHR,-0.9,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0.0,740000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
145297,Nick Hicks,28,PHO,-0.6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,5,0,0.035,740000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
