Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot
943039,JJ Hughes,29,RIV,1.3,80,255,20,53,5,1,10,27,1,0,28,72,0.193,0.293,0.352,0.645,10,3,0,1,['C'],4.029,9000000.0,NBL,['RIV'],['NBL'],[2024],84,205,0,0,100,Active,0,Riverside,Fancy rat
729383,Zack Chafin,34,MON,1.4,92,269,34,62,13,2,18,51,2,1,16,81,0.22,0.276,0.494,0.77,4,1,3,1,['C'],5.005,2180000.0,NBL,['MON'],['NBL'],[2024],79,208,0,0,100,Active,0,Montgomery,Pigeon
999630,Jon Ramos,25,SAN,0.2,89,266,30,54,16,4,6,25,4,2,13,104,0.197,0.253,0.36,0.613,4,5,1,1,"['LF,RF,CF,1B', 'LF,CF,RF,1B', 'LF,CF,1B']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],72,217,0,0,100,Active,0,Santa Rosa,Coyote
435869,Chris Fulmer,26,PHO,2.2,82,243,28,65,17,1,13,42,4,0,25,104,0.259,0.373,0.506,0.879,3,16,3,1,"['RF,LF,P']",0.111,745550.0,ACB,['PHO'],['ACB'],[2024],106,194,0,0,100,Active,0,Phoenix,Stingray
951217,Dennis Lyles,30,VIS,0.3,82,245,32,36,10,0,10,28,3,1,34,112,0.161,0.264,0.31,0.574,3,5,1,2,"['1B,RF,LF']",7.103,2500000.0,NBL,['VIS'],['NBL'],[2024],75,214,0,0,100,Active,0,Visalia,Elephant seal
354621,Jon Clase,36,MON,0.8,100,259,39,68,14,0,9,31,4,4,24,61,0.267,0.329,0.42,0.749,3,2,2,2,"['RF,LF']",0.0,740000.0,NBL,['MON'],['NBL'],[2024],94,193,0,0,100,Active,0,Montgomery,Pigeon
210974,Randy Gillaspie,24,HEN,1.7,80,253,43,76,13,1,6,27,6,0,25,56,0.301,0.374,0.43,0.804,3,5,0,4,['C'],0.063,743150.0,NBL,['HEN'],['NBL'],[2024],106,182,0,0,100,Active,0,Henderson,Sperm whale
10092,Humberto Phillips,34,GRA,0.3,95,253,36,54,13,2,12,40,8,2,23,58,0.218,0.296,0.422,0.718,4,7,1,3,"['RF,LF,CF', 'RF,CF']",14.0,9000000.0,ACB,['GRA'],['ACB'],[2024],84,206,0,0,100,Active,0,Grayslake,Spider monkey
493796,Ryan Cabrera,25,PHO,-1.0,102,255,42,63,22,1,2,17,7,5,23,48,0.253,0.323,0.364,0.687,6,6,2,1,"['LF,CF,2B']",0.0,740000.0,ACB,['PHO'],['ACB'],[2024],92,198,0,0,100,Active,0,Phoenix,Stingray
656553,Isiah Clase,28,POR,-0.3,92,256,28,66,19,2,6,21,4,4,9,65,0.256,0.304,0.417,0.721,2,8,1,2,"['LF,RF', 'LF']",4.057,6300000.0,NBL,['POR'],['NBL'],[2024],83,198,0,0,100,Active,0,Portsmouth,Penguin
166639,Bailey Sterner,29,SAI,-0.2,77,251,27,62,16,2,7,24,2,2,27,31,0.245,0.325,0.41,0.735,6,2,2,2,"['1B,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],91,191,0,0,100,Active,0,Saint Petersburg,Platypus
976308,Luis Gallegos,27,PAL,1.4,92,237,28,44,8,7,1,15,16,5,34,74,0.183,0.29,0.291,0.581,3,1,2,5,['SS'],2.092,757300.0,ACB,['PAL'],['ACB'],[2024],79,194,0,0,100,Active,0,Palmdale,Skink
255350,Kevin Sims,26,VIS,0.6,67,248,33,72,19,0,13,26,4,4,18,46,0.283,0.345,0.524,0.869,11,3,1,3,['1B'],0.0,740000.0,NBL,['VIS'],['NBL'],[2024],93,179,0,0,100,Active,0,Visalia,Elephant seal
315024,Jorge Hoffman,25,COR,-1.7,78,245,28,49,12,0,4,30,1,0,20,61,0.205,0.263,0.297,0.56,7,1,4,3,['1B'],1.061,745000.0,NBL,['COR'],['NBL'],[2024],70,197,0,0,100,Active,0,Corpus Christi,Ermine
1041970,Coby Milner,33,SIO,-0.1,98,235,33,50,8,1,4,23,7,2,30,84,0.202,0.312,0.306,0.618,7,4,4,6,"['LF,3B,2B,CF']",8.037,13000000.0,NBL,['SIO'],['NBL'],[2024],84,189,0,0,100,Active,0,Sioux Falls,Guanaco
795644,Tyler Dana,29,VIS,-0.2,80,264,35,67,8,1,3,31,8,3,6,60,0.243,0.275,0.325,0.6,3,2,1,2,"['RF,LF']",4.124,3800000.0,NBL,['VIS'],['NBL'],[2024],75,199,0,0,100,Active,0,Visalia,Elephant seal
953866,Isaac Albies,34,CHE,-0.4,70,151,17,33,4,0,6,12,1,1,26,38,0.125,0.337,0.364,0.701,7,1,0,4,"['LF,RF', 'RF,LF']",0.0,740000.0,ACB,['CHE'],['ACB'],[2024],60,119,0,0,100,Active,0,Chesapeake,Squirrel
854303,Aaron Altavilla,31,NEW,1.4,106,245,30,60,10,1,6,33,2,3,20,69,0.241,0.314,0.367,0.681,2,5,4,2,"['2B,3B,1B,LF,SS']",1.17,766100.0,ACB,['NEW'],['ACB'],[2024],85,190,0,0,100,Active,0,Newport News,Raccoon
936160,Ron Baumann,24,WAT,0.4,70,235,35,54,8,1,13,32,2,4,32,86,0.241,0.327,0.438,0.765,7,2,0,1,['1B'],1.032,760000.0,ACB,['WAT'],['ACB'],[2024],88,183,0,0,100,Active,0,Waterloo,Caribou
382838,John Pennington,35,SHR,0.6,78,236,27,56,11,1,11,28,3,2,25,49,0.228,0.31,0.432,0.742,8,0,4,3,"['C,1B']",11.115,2500000.0,NBL,['SHR'],['NBL'],[2024],81,180,0,0,100,Active,0,Shreveport,Moth
92761,Mickey Rogers,33,PHO,-0.3,120,235,27,50,13,1,6,25,4,6,21,53,0.214,0.293,0.353,0.645,9,6,0,3,"['2B,3B,SS,P,1B']",5.129,6300000.0,ACB,['PHO'],['ACB'],[2024],77,191,0,0,100,Active,0,Phoenix,Stingray
790188,Jacob Crawford,32,TUS,-0.6,76,232,24,46,13,0,6,26,0,2,24,37,0.206,0.284,0.331,0.615,5,4,1,5,"['1B,3B']",10.003,6500000.0,NBL,['TUS'],['NBL'],[2024],74,190,0,0,100,Active,0,Tuscaloosa,Fowl
172442,Ben Chargois,22,BOS,-1.8,71,252,25,54,9,3,4,22,11,3,9,84,0.21,0.25,0.321,0.571,1,3,0,2,"['3B,2B']",0.0,740000.0,NBL,['BOS'],['NBL'],[2024],66,201,0,0,100,Active,0,Boston,Common household pests
967978,Lawrence Walston,31,BET,-1.5,69,259,16,56,6,2,1,11,4,8,9,73,0.214,0.242,0.266,0.508,7,0,0,0,['SS'],7.115,5000000.0,NBL,['BET'],['NBL'],[2024],65,203,0,0,100,Active,0,Bethlehem,Rabbit
862933,Jonny Andujar,34,SAI,0.6,65,226,21,47,11,0,2,14,6,1,26,39,0.218,0.316,0.283,0.599,4,10,1,6,['3B'],10.13,38571429.0,ACB,['SAI'],['ACB'],[2024],83,189,0,0,100,Active,0,Saint Petersburg,Platypus
547304,Chadwick Cano,24,SIO,0.3,31,79,11,17,4,3,4,9,2,1,10,17,0.239,0.303,0.493,0.796,4,0,1,1,"['3B,LF,1B', '3B,LF', 'LF,1B']",0.142,740000.0,NBL,['SIO'],['NBL'],[2024],27,62,0,0,100,Active,0,Sioux Falls,Guanaco
106245,Austin Canha,31,SHR,0.6,76,230,26,47,6,0,9,31,3,0,22,48,0.215,0.279,0.347,0.626,12,2,1,2,"['C,P']",4.063,2730000.0,ACB,['SHR'],['ACB'],[2024],71,185,0,0,100,Active,0,Shreveport,Moth
225068,Leody Salazar,28,BOS,1.0,109,232,38,51,8,5,8,32,14,1,17,65,0.215,0.284,0.4,0.683,1,4,4,1,"['CF,RF,LF']",1.114,750000.0,NBL,['BOS'],['NBL'],[2024],72,185,0,0,100,Active,0,Boston,Common household pests
217823,Kyle Petersen,34,MCH,0.8,70,240,27,52,11,1,11,33,1,3,14,64,0.234,0.268,0.408,0.675,3,3,2,4,"['C,P']",9.028,12150000.0,ACB,['MCH'],['ACB'],[2024],69,191,0,0,100,Active,0,McHenry,Asp
993361,Daniel Walker,29,CHE,0.4,123,232,20,50,14,2,0,17,7,4,14,65,0.23,0.263,0.293,0.556,6,1,2,2,"['CF,LF,2B,1B,SS,RF,3B,P']",5.01,2000000.0,ACB,['CHE'],['ACB'],[2024],65,183,0,0,100,Active,0,Chesapeake,Squirrel
1012942,Jordan Gray,24,NEW,-0.4,76,220,19,45,9,2,8,22,1,2,25,94,0.203,0.294,0.372,0.665,4,3,0,2,"['LF,RF']",0.0,740000.0,ACB,['NEW'],['ACB'],[2024],73,178,0,0,100,Active,0,Newport News,Raccoon
206574,Ian Cabrera,25,CHE,-0.5,68,224,35,46,10,1,8,29,4,1,19,64,0.2,0.276,0.366,0.642,6,3,2,5,"['RF,LF']",1.013,747000.0,ACB,['CHE'],['ACB'],[2024],68,181,0,0,100,Active,0,Chesapeake,Squirrel
169075,Lane Francis,35,SHR,-1.6,70,218,20,45,6,4,2,26,1,4,21,39,0.204,0.279,0.298,0.577,13,1,1,6,"['1B,3B']",11.128,15000000.0,ACB,['SHR'],['ACB'],[2024],67,174,0,0,100,Active,0,Shreveport,Moth
866795,Nick Aguiar,34,MON,-0.2,75,228,20,49,8,2,6,19,3,3,11,54,0.143,0.263,0.346,0.609,10,4,5,3,"['SS', '2B,SS', 'SS,2B']",9.046,850000.0,NBL,['MON'],['NBL'],[2024],64,183,0,0,100,Active,0,Montgomery,Pigeon
24006,Colin Lazar,24,SAN,0.4,72,228,21,45,13,0,9,28,2,2,14,61,0.197,0.25,0.372,0.622,2,2,0,1,"['3B,RF,LF']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],61,185,0,0,100,Active,0,Santa Rosa,Coyote
180161,Brady Chaparro,24,COR,-0.8,77,231,27,42,10,2,14,38,1,1,8,70,0.19,0.219,0.424,0.643,6,3,0,4,"['RF,C,LF,1B']",0.036,740000.0,NBL,['COR'],['NBL'],[2024],53,192,0,0,100,Active,0,Corpus Christi,Ermine
619760,Willy Hicks,25,TEM,2.0,76,215,34,53,17,4,8,21,13,6,27,77,0.255,0.344,0.474,0.818,1,5,2,2,"['CF,RF']",1.04,744300.0,NBL,['TEM'],['NBL'],[2024],85,167,0,0,100,Active,0,Tempe,Steelhead trout
526830,Eddie Baumann,29,RIV,-0.2,86,205,29,44,7,1,10,21,3,1,24,80,0.2,0.326,0.404,0.73,1,10,2,1,"['2B,3B,1B,RF', '2B,RF,1B,3B', '3B,1B,RF,2B', '2B', '3B,1B,2B,RF']",4.129,4210000.0,NBL,['RIV'],['NBL'],[2024],78,171,0,0,100,Active,0,Riverside,Fancy rat
827362,Jhony Castillo,25,WAT,-0.6,83,220,24,46,12,1,8,30,1,2,17,60,0.214,0.268,0.381,0.649,4,1,3,4,"['2B,3B,LF']",0.0,740000.0,ACB,['WAT'],['ACB'],[2024],64,175,0,0,100,Active,0,Waterloo,Caribou
692918,Tom Bloss,26,RIV,0.0,52,211,44,54,10,2,4,18,19,4,27,58,0.25,0.351,0.379,0.73,6,4,2,2,['RF'],5.159,17000000.0,NBL,['RIV'],['NBL'],[2024],85,161,0,0,100,Active,0,Riverside,Fancy rat
702574,Noelvi Smith,27,GAS,0.6,78,211,19,47,13,2,10,22,5,2,25,75,0.218,0.308,0.445,0.753,2,1,1,3,"['SS,3B,CF,RF,2B,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],[2024],73,165,0,0,100,Active,0,Gastonia,Slug
202657,AJ Ober,25,HEN,0.8,74,221,19,53,3,3,8,29,5,1,13,60,0.238,0.288,0.389,0.677,8,2,1,2,"['C,1B']",0.0,740000.0,NBL,['HEN'],['NBL'],[2024],68,170,0,0,100,Active,0,Henderson,Sperm whale
558255,Jon Wall,27,WAT,1.0,98,220,27,59,10,3,7,31,12,3,14,65,0.266,0.317,0.436,0.753,5,2,0,4,"['2B,SS,1B,3B,RF,LF,CF']",1.083,740000.0,ACB,['WAT'],['ACB'],[2024],75,163,0,0,100,Active,0,Waterloo,Caribou
443469,Sean Laureano,22,SEB,0.5,67,211,19,48,11,2,9,27,0,0,21,58,0.233,0.306,0.426,0.732,7,3,2,1,"['1B,C']",0.069,740000.0,ACB,['SEB'],['ACB'],[2024],72,166,0,0,100,Active,0,Sebastian,Cod
869276,Jordan Murphy,31,MCH,0.5,92,192,24,40,5,0,2,19,6,5,29,69,0.246,0.327,0.265,0.592,8,5,0,5,"['RF,LF,CF', 'LF,RF,CF', 'CF,LF,RF']",5.147,4000000.0,ACB,['MCH'],['ACB'],[2024],74,157,0,0,100,Active,0,McHenry,Asp
87737,Jack Vierling,24,VIS,-0.1,68,211,23,39,3,1,2,11,11,7,17,43,0.2,0.258,0.236,0.494,10,4,1,1,"['3B,1B,2B']",0.0,740000.0,NBL,['VIS'],['NBL'],[2024],60,176,0,0,100,Active,0,Visalia,Elephant seal
877261,Keaton Nootbaar,23,SAN,0.8,71,194,23,46,12,0,7,19,0,0,15,66,0.229,0.342,0.407,0.749,10,16,0,5,"['SS,2B']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],77,164,0,0,100,Active,0,Santa Rosa,Coyote
263439,Santiago Kiermaier,27,SHR,0.4,83,199,23,34,8,0,11,33,1,2,23,63,0.19,0.279,0.376,0.655,7,7,1,2,['CF'],4.06,5500000.0,ACB,['SHR'],['ACB'],[2024],64,172,0,0,100,Active,0,Shreveport,Moth
1015064,Griffin Hill,26,BET,-0.7,77,208,17,41,11,2,5,26,4,2,15,81,0.186,0.264,0.341,0.605,3,4,2,3,"['LF,RF,CF', 'RF,LF', 'LF,CF,RF']",0.077,740000.0,NBL,['BET'],['NBL'],[2024],60,171,0,0,100,Active,0,Bethlehem,Rabbit
354943,Darell Cruz,20,MCH,0.1,67,207,31,36,4,4,5,23,5,0,18,74,0.189,0.253,0.304,0.556,1,4,3,1,"['2B,SS']",0.0,740000.0,ACB,['MCH'],['ACB'],[2024],58,175,0,0,100,Active,0,McHenry,Asp
231770,Trevor Brasier,29,MCH,0.8,74,213,33,48,20,3,5,19,16,3,10,50,0.229,0.263,0.417,0.679,5,1,2,4,"['2B,SS,CF']",4.0,2700000.0,ACB,['MCH'],['ACB'],[2024],59,166,0,0,100,Active,0,McHenry,Asp
203393,Elieser Cabrera,33,JOL,0.3,113,208,19,42,7,0,1,13,11,2,12,45,0.2,0.271,0.25,0.521,3,8,2,2,"['RF,LF,CF']",6.153,1700000.0,ACB,['JOL'],['ACB'],[2024],62,174,0,0,100,Active,0,Joliet,list
505061,Blake Strider,22,GAS,1.0,75,195,28,42,11,2,14,30,0,1,13,74,0.218,0.281,0.507,0.788,4,5,4,2,"['RF,1B,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],[2024],60,158,0,0,100,Active,0,Gastonia,Slug
485481,Yariel Medina,28,SHR,-0.7,60,194,28,40,4,0,6,24,2,2,17,42,0.224,0.29,0.319,0.609,4,6,1,6,"['RF,LF']",3.049,1350000.0,NBL,['SHR'],['NBL'],[2024],63,160,0,0,100,Active,0,Shreveport,Moth
348740,J.D. Pauley,30,WES,-0.8,79,174,16,29,6,2,5,22,1,1,32,53,0.177,0.309,0.31,0.619,6,4,2,1,"['RF,LF,1B']",2.168,1380000.0,NBL,['WES'],['NBL'],[2024],65,149,0,0,100,Active,0,Westminster,Gila monster
887216,Joey Clase,24,BET,0.2,47,195,37,43,9,0,10,20,4,4,15,69,0.247,0.289,0.42,0.709,4,4,2,1,"['3B,2B', '2B']",0.0,740000.0,NBL,['BET'],['NBL'],[2024],62,156,0,0,100,Active,0,Bethlehem,Rabbit
420939,Travis Whitcomb,26,YON,0.1,71,187,20,36,7,0,10,19,7,2,22,60,0.196,0.277,0.39,0.667,6,0,1,3,"['RF,LF']",0.087,743700.0,ACB,['YON'],['ACB'],[2024],58,151,0,0,100,Active,0,Yonkers,Guinea pig
684352,Dallas Salazar,26,JOL,0.6,50,197,19,50,7,2,12,20,9,0,10,55,0.264,0.293,0.492,0.784,1,1,1,2,['3B'],1.027,756000.0,ACB,['JOL'],['ACB'],[2024],61,148,0,0,100,Active,0,Joliet,list
814947,Anthony Tinoco,31,POR,0.4,59,177,24,36,6,1,1,11,6,2,17,55,0.207,0.308,0.265,0.573,2,10,0,4,"['C,P']",3.12,850000.0,NBL,['POR'],['NBL'],[2024],63,151,0,0,100,Active,0,Portsmouth,Penguin
425796,J.D. Walls,29,SOU,0.3,84,174,17,33,9,1,0,12,4,2,24,42,0.162,0.291,0.252,0.542,7,1,2,2,"['2B,P,SS', '2B,P,3B,SS', '2B,3B,SS,P', '2B,3B']",4.159,1100000.0,NBL,['SOU'],['NBL'],[2024],58,142,0,0,100,Active,0,South Lyon,Toad
724110,Brett Robles,27,SEB,-0.5,73,187,23,34,6,3,6,17,6,1,15,56,0.2,0.257,0.342,0.599,5,4,0,2,"['LF,RF,CF']",0.0,740000.0,ACB,['SEB'],['ACB'],[2024],53,157,0,0,100,Active,0,Sebastian,Cod
271896,Logan Carlson,29,SAI,0.6,63,172,20,34,9,0,2,17,5,1,32,66,0.204,0.323,0.284,0.607,3,0,3,2,['C'],2.038,770000.0,ACB,['SAI'],['ACB'],[2024],66,138,0,0,100,Active,0,Saint Petersburg,Platypus
392846,Adley Davis,25,SOU,0.0,68,182,21,45,9,3,5,22,6,4,15,56,0.247,0.315,0.412,0.727,2,3,2,0,"['SS,2B,3B']",0.0,740000.0,NBL,['SOU'],['NBL'],[2024],63,140,0,0,100,Active,0,South Lyon,Toad
791229,Chase Encarnacion-Strand,23,PHO,-0.2,55,192,12,42,6,1,5,30,4,0,12,30,0.221,0.275,0.338,0.613,6,3,1,3,"['SS,3B,2B']",0.0,740000.0,ACB,['PHO'],['ACB'],[2024],57,153,0,0,100,Active,0,Phoenix,Stingray
511832,Hunter Solano,23,COR,-0.8,59,187,15,35,6,0,7,13,7,1,12,71,0.188,0.254,0.331,0.585,4,5,2,3,"['LF,RF,CF']",0.0,740000.0,NBL,['COR'],['NBL'],[2024],52,157,0,0,100,Active,0,Corpus Christi,Ermine
143687,Adrián Story,25,BET,-0.4,98,184,13,38,10,3,4,16,2,0,19,71,0.183,0.28,0.358,0.638,2,0,0,3,"['CF,LF,RF', 'CF', 'RF']",2.031,760500.0,NBL,['BET'],['NBL'],[2024],57,146,0,0,100,Active,0,Bethlehem,Rabbit
649555,Valente Bell,26,PHO,-0.6,62,170,21,33,9,4,5,23,2,1,16,55,0.201,0.271,0.382,0.653,6,2,1,6,"['LF,1B,RF']",2.141,1350000.0,ACB,['PHO'],['ACB'],[2024],51,139,0,0,100,Active,0,Phoenix,Stingray
777190,Cody Stallings,25,SHR,-0.4,51,169,22,29,7,2,7,26,1,1,22,51,0.171,0.27,0.36,0.63,4,1,0,7,"['1B,C']",0.0,740000.0,ACB,['SHR'],['ACB'],[2024],52,141,0,0,100,Active,0,Shreveport,Moth
961359,Evan Murphy,22,HEN,-0.9,53,177,19,34,11,1,6,24,1,1,10,56,0.201,0.259,0.367,0.626,5,6,0,3,['RF'],0.149,747450.0,NBL,['HEN'],['NBL'],[2024],50,149,0,0,100,Active,0,Henderson,Sperm whale
697593,Jorge Verlander,20,PAL,0.7,47,181,18,47,9,1,6,19,2,0,11,43,0.248,0.309,0.419,0.728,4,2,0,0,"['3B,1B']",0.01,740000.0,ACB,['PAL'],['ACB'],[2024],60,136,0,0,100,Active,0,Palmdale,Skink
121086,Alexander Laureano,32,LAS,-0.4,83,173,16,31,9,5,9,26,5,2,11,67,0.171,0.256,0.445,0.701,2,7,1,1,"['1B,3B,RF,2B,LF,P']",3.058,2725000.0,NBL,['LAS'],['NBL'],[2024],49,149,0,0,100,Active,0,Las Vegas,list
169052,Gus Steele,28,BET,0.1,58,179,20,43,5,3,9,30,7,3,5,60,0.234,0.28,0.452,0.732,2,5,2,3,"['CF,LF,RF', 'LF,CF', 'RF,CF,LF', 'CF,LF']",0.0,740000.0,NBL,['BET'],['NBL'],[2024],53,141,0,0,100,Active,0,Bethlehem,Rabbit
353284,Jake Barger,24,WES,0.3,52,167,15,36,5,2,5,17,1,1,22,49,0.229,0.321,0.359,0.679,3,4,3,0,['3B'],1.022,750000.0,NBL,['WES'],['NBL'],[2024],62,135,0,0,100,Active,0,Westminster,Gila monster
800998,Tobias Devers,25,CHE,0.2,62,162,15,31,4,0,2,16,2,1,20,27,0.189,0.284,0.253,0.536,5,1,2,4,"['2B,3B,1B,LF,P']",0.031,741900.0,ACB,['CHE'],['ACB'],[2024],52,132,0,0,100,Active,0,Chesapeake,Squirrel
20504,Brendan Elder,22,GAS,0.1,44,162,19,38,7,0,3,12,5,2,16,36,0.232,0.303,0.333,0.636,2,0,1,4,"['CF,LF,RF,3B,2B']",0.0,740000.0,ACB,['GAS'],['ACB'],[2024],54,124,0,0,100,Active,0,Gastonia,Slug
945766,Luis Senzel,23,VIS,0.3,48,177,14,45,5,2,3,16,7,3,7,42,0.274,0.282,0.355,0.637,3,0,2,0,"['3B,2B', '3B']",0.042,740000.0,NBL,['VIS'],['NBL'],[2024],52,132,0,0,100,Active,0,Visalia,Elephant seal
604821,Jeff Pérez,34,BOS,-0.4,55,161,29,34,4,3,8,27,1,4,12,42,0.212,0.286,0.422,0.708,2,5,1,3,"['RF,LF']",1.127,750000.0,NBL,['BOS'],['NBL'],[2024],51,132,0,0,100,Active,0,Boston,Common household pests
1004603,Trevor Neris,21,JOL,0.6,50,159,23,32,8,5,6,15,2,2,15,48,0.188,0.29,0.427,0.717,1,5,1,2,"['LF,RF,CF']",0.024,745000.0,ACB,['JOL'],['ACB'],[2024],52,132,0,0,100,Active,0,Joliet,list
436389,Austin Busch,24,GAS,-0.4,58,167,17,37,10,4,3,20,5,3,9,57,0.222,0.273,0.383,0.656,4,3,1,2,"['3B,SS,2B,1B,CF,LF,RF']",1.019,744100.0,ACB,['GAS'],['ACB'],[2024],49,133,0,0,100,Active,0,Gastonia,Slug
472670,Emilio Cobb,30,COR,0.5,63,150,28,34,5,2,12,31,7,3,17,60,0.239,0.305,0.526,0.831,6,0,5,2,"['LF,CF,RF']",0.0,740000.0,NBL,['COR'],['NBL'],[2024],51,116,0,0,100,Active,0,Corpus Christi,Ermine
851985,Luke Bethancourt,25,TUS,0.1,40,160,16,43,5,0,2,10,2,3,14,14,0.262,0.331,0.337,0.668,2,1,0,5,['CF'],0.0,8250000.0,NBL,['TUS'],['NBL'],[2024],58,118,0,0,100,Active,0,Tuscaloosa,Fowl
582582,Daniel Wendzel,29,WAT,0.1,57,150,11,34,3,4,4,19,4,1,15,40,0.209,0.305,0.38,0.685,6,2,3,6,['C'],4.027,1500000.0,ACB,['WAT'],['ACB'],[2024],51,118,0,0,100,Active,0,Waterloo,Caribou
667864,Jared Sands,28,SOU,0.6,66,150,30,43,12,4,9,36,5,3,18,35,0.27,0.363,0.6,0.963,5,0,0,4,"['1B,RF,LF,P']",2.091,740000.0,NBL,['SOU'],['NBL'],[2024],61,107,0,0,100,Active,0,South Lyon,Toad
911160,Max Mlodzinski,38,HEN,-0.1,65,152,15,33,8,1,4,15,2,2,15,53,0.234,0.295,0.361,0.655,3,2,0,2,"['1B,2B,3B']",11.145,5500000.0,NBL,['HEN'],['NBL'],[2024],50,121,0,0,100,Active,0,Henderson,Sperm whale
54691,Kyle Montgomery,26,SEB,0.2,58,151,16,35,4,3,6,17,0,3,20,63,0.236,0.325,0.417,0.742,2,1,1,3,['C'],0.0,740000.0,ACB,['SEB'],['ACB'],[2024],56,117,0,0,100,Active,0,Sebastian,Cod
170165,Anthony Gallegos,31,SHR,-0.2,49,150,16,32,5,0,4,6,2,0,13,43,0.105,0.293,0.326,0.619,10,4,1,2,"['1B', '1B,3B']",5.137,2500000.0,ACB,['SHR'],['ACB'],[2024],49,122,0,0,100,Active,0,Shreveport,Moth
555864,Enyel Harrison,34,SIO,0.7,61,153,13,39,3,1,1,11,4,0,18,36,0.264,0.333,0.307,0.64,3,0,2,0,"['C,2B']",7.098,3500000.0,NBL,['SIO'],['NBL'],[2024],57,114,0,0,100,Active,0,Sioux Falls,Guanaco
993092,Domingo A. Taylor,23,GAS,0.0,58,157,11,37,15,2,5,15,2,0,10,47,0.234,0.285,0.452,0.737,3,1,1,2,['1B'],0.0,740000.0,ACB,['GAS'],['ACB'],[2024],48,121,0,0,100,Active,0,Gastonia,Slug
718058,Tanner Matos,22,TUS,-0.2,50,168,16,35,7,1,7,27,0,0,6,24,0.213,0.235,0.386,0.621,7,0,0,2,"['RF,CF,LF']",0.098,740000.0,NBL,['TUS'],['NBL'],[2024],41,133,0,0,100,Active,0,Tuscaloosa,Fowl
532216,Ernie Parsons,27,SIO,-0.4,56,152,14,22,9,2,6,13,2,1,18,62,0.147,0.257,0.348,0.605,1,5,0,2,"['CF,LF,RF']",1.006,770000.0,NBL,['SIO'],['NBL'],[2024],45,135,0,0,100,Active,0,Sioux Falls,Guanaco
308326,Caleb Harris,29,MON,-0.6,97,153,31,33,3,0,2,9,9,4,15,29,0.217,0.294,0.274,0.568,2,2,6,0,"['3B,2B,SS,LF,RF,CF']",4.058,850000.0,NBL,['MON'],['NBL'],[2024],50,122,0,0,100,Active,0,Montgomery,Pigeon
272757,Will Trevino,32,COR,-0.7,46,146,12,31,8,2,4,16,3,0,13,56,0.218,0.311,0.376,0.687,8,8,2,2,"['RF,1B']",8.171,28000000.0,NBL,['COR'],['NBL'],[2024],52,123,0,0,100,Active,0,Corpus Christi,Ermine
365222,Brady Brooks,28,PAL,-0.4,63,149,20,19,7,1,4,13,1,0,13,56,0.122,0.212,0.268,0.48,2,3,1,1,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],[2024],35,133,0,0,100,Active,0,Palmdale,Skink
794052,Josh Barlow,23,HEN,-0.5,61,157,14,26,15,0,6,10,7,1,6,48,0.179,0.21,0.375,0.585,0,3,2,3,"['CF,RF,LF']",0.0,740000.0,NBL,['HEN'],['NBL'],[2024],35,134,0,0,100,Active,0,Henderson,Sperm whale
835650,Janson Ornelas,33,BOS,-0.4,59,145,11,24,5,1,2,8,2,0,13,55,0.178,0.253,0.255,0.508,5,4,1,2,"['C,P']",6.148,3000000.0,NBL,['BOS'],['NBL'],[2024],41,125,0,0,100,Active,0,Boston,Common household pests
900260,Jonah Meyer,29,SIO,0.9,42,152,21,36,7,2,6,21,7,3,13,34,0.237,0.305,0.427,0.732,2,2,0,3,"['CF,SS,2B']",4.114,7000000.0,NBL,['SIO'],['NBL'],[2024],51,118,0,0,100,Active,0,Sioux Falls,Guanaco
128835,Justin Eovaldi,32,LAS,0.8,66,154,23,29,7,3,5,23,5,1,7,37,0.281,0.237,0.37,0.607,2,3,2,3,['C'],4.038,2050000.0,NBL,['LAS'],['NBL'],[2024],39,128,0,0,100,Active,0,Las Vegas,list
115430,Teoscar Bradley,31,GAS,-0.6,73,144,12,22,4,2,3,18,2,1,6,51,0.152,0.212,0.27,0.482,4,5,3,3,"['C,P']",7.166,4000000.0,ACB,['GAS'],['ACB'],[2024],33,127,0,0,100,Active,0,Gastonia,Slug
153397,Frankie Blankenhorn,26,PAL,0.7,50,140,22,30,12,2,6,14,2,3,12,34,0.234,0.294,0.457,0.751,2,4,0,2,"['1B,2B,3B']",0.103,742800.0,ACB,['PAL'],['ACB'],[2024],46,114,0,0,100,Active,0,Palmdale,Skink
848976,Matt Crawford,27,TEM,-0.2,63,140,18,29,5,2,4,17,6,3,19,45,0.208,0.31,0.357,0.667,5,2,1,2,"['3B,2B,1B,LF']",0.128,752500.0,NBL,['TEM'],['NBL'],[2024],50,113,0,0,100,Active,0,Tempe,Steelhead trout
