Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot
701893,Alejandro Schmidt,PAS,23,10,11,2,1,56.0,66,48,41,30,13,4,5,0,3,0,7.74,1.7,SOL,['PAS'],['SOL'],234.0,0,0,0,[2023],0.36170212765957444,96,168.0,26.4,0,100,Active,0,Pasadena,Octopus
841978,TJ Familia,SUN,27,60,2,1,0,49.2,57,26,73,19,8,3,6,2,1,9,4.35,1.39,ACB,['SUN'],['ACB'],204.60000000000002,0,0,0,[2023],0.31662870159453305,76,147.60000000000002,3.726666666666667,0,100,Active,0,Sunnyvale,Lamprey
809289,Brent Donaldson,SAN,38,53,0,1,0,53.1,37,30,52,53,5,7,3,4,3,9,4.56,1.7,SOL,['SAN'],['SOL'],196.3,0,0,0,[2023],0.36170212765957444,90,159.3,4.703773584905661,0,100,Active,0,Santa Rosa,Panthera hybrid
566010,Aaron McKinstry,THO,24,56,0,0,2,56.0,42,16,71,26,5,5,7,13,3,14,2.94,1.27,ACB,['THO'],['ACB'],210.0,0,0,0,[2023],0.29742388758782207,68,168.0,4.214285714285714,0,100,Active,0,Thousand Oaks,Sole
913944,Eduardo Felipe,ESC,35,63,1,3,1,51.2,68,35,51,20,9,6,6,3,2,13,6.1,1.75,ACB,['ESC'],['ACB'],221.60000000000002,0,0,0,[2023],0.3684210526315789,88,153.60000000000002,3.834920634920635,0,100,Active,0,Escondido,Python
593413,Matt Uribe,FAY,34,62,10,0,1,51.1,59,26,33,13,2,8,3,2,2,11,4.66,1.37,SOL,['FAY'],['SOL'],212.3,0,0,0,[2023],0.3135011441647597,72,153.3,3.633870967741936,0,100,Active,0,Fayetteville,Viper
276106,Dany Alvarez,DES,34,38,6,2,0,54.1,46,19,32,16,5,4,6,1,1,5,2.98,1.16,ACB,['DES'],['ACB'],208.3,0,0,0,[2023],0.2788461538461538,62,162.3,5.902631578947369,0,100,Active,0,Des Moines,Cattle
708339,Carlos Altuve,GRE,28,55,6,1,1,53.1,47,17,60,13,5,2,3,4,3,11,2.98,1.1,ACB,['GRE'],['ACB'],206.3,0,0,0,[2023],0.26829268292682934,60,159.3,3.9872727272727273,0,100,Active,0,Greenville,Hamster
858176,William Adams,SUN,26,13,10,2,0,51.0,31,18,35,17,1,5,1,0,0,2,2.63,0.94,ACB,['SUN'],['ACB'],184.0,0,0,0,[2023],0.23857868020304568,48,153.0,15.461538461538462,0,100,Active,0,Sunnyvale,Lamprey
596751,Mark Bummer,SUN,29,51,0,2,0,54.0,45,30,54,24,6,8,3,3,2,9,5.06,1.4,ACB,['SUN'],['ACB'],207.0,0,0,0,[2023],0.3181818181818181,69,162.0,4.529411764705882,0,100,Active,0,Sunnyvale,Lamprey
1034953,Eric Williams,BOI,26,15,9,0,1,52.2,65,34,32,22,12,6,4,2,2,1,6.23,1.74,SOL,['BOI'],['SOL'],221.60000000000002,0,0,0,[2023],0.36708860759493667,87,156.60000000000002,16.240000000000002,0,100,Active,0,Boise City,Swordtail
809318,Thairo Marinaccio,THO,30,54,0,1,1,54.2,42,22,44,23,2,4,4,3,2,6,3.59,1.34,ACB,['THO'],['ACB'],204.60000000000002,0,0,0,[2023],0.30875576036866365,65,162.60000000000002,4.214814814814815,0,100,Active,0,Thousand Oaks,Sole
867689,Jose Hollowell,ROC,25,20,1,0,0,48.2,56,28,53,18,5,3,2,1,0,0,4.91,1.41,ACB,['ROC'],['ACB'],200.60000000000002,0,0,0,[2023],0.31972789115646255,74,144.60000000000002,10.930000000000001,0,100,Active,0,Rockford,Turtle
672539,Michael Lowe,NAS,28,46,2,0,1,53.1,40,23,62,30,7,4,6,3,3,7,3.99,1.31,ACB,['NAS'],['ACB'],199.3,0,0,0,[2023],0.3039443155452436,70,159.3,4.984782608695652,0,100,Active,0,Nashville,Shark
603203,J.D. Santana,SAN,31,29,28,1,4,173.3,153,80,120,53,24,9,9,1,3,1,5.51,1.46,SOL,['SAN'],['SOL'],672.9000000000001,0,0,0,[2023],0.3273542600896861,206,519.9000000000001,25.031034482758624,0,100,Active,0,Santa Rosa,Panthera hybrid
20519,Harold Adell,DES,34,58,1,1,2,49.2,36,19,44,33,4,4,4,24,5,1,3.28,1.37,ACB,['DES'],['ACB'],183.60000000000002,0,0,0,[2023],0.3135011441647597,69,147.60000000000002,3.73448275862069,0,100,Active,0,Des Moines,Cattle
130263,Evan Lamet,LEW,28,10,9,1,2,54.2,59,34,48,28,16,5,8,0,0,2,6.56,1.67,SOL,['LEW'],['SOL'],221.60000000000002,0,0,0,[2023],0.3576017130620985,87,162.60000000000002,24.96,0,100,Active,0,Lewisville,Bird
530427,Chad Rodriguez,RAC,30,12,10,1,1,51.2,47,15,36,19,5,5,1,0,0,2,2.89,1.31,SOL,['RAC'],['SOL'],200.60000000000002,0,0,0,[2023],0.3039443155452436,66,153.60000000000002,18.3,0,100,Active,0,Racine,Hedgehog
908900,Victor Waldichuk,ROC,29,51,3,0,0,50.2,44,21,60,26,7,2,3,1,4,11,3.86,1.41,ACB,['ROC'],['ACB'],194.60000000000002,0,0,0,[2023],0.31972789115646255,70,150.60000000000002,4.325490196078432,0,100,Active,0,Rockford,Turtle
1007711,Jesse Arraez,NEI,35,40,3,1,2,50.2,44,22,44,19,3,0,3,6,4,5,4.14,1.23,ACB,['NEI'],['ACB'],194.60000000000002,0,0,0,[2023],0.2907801418439716,63,150.60000000000002,5.340000000000001,0,100,Active,0,Neilsville,Bat
389854,Jonathan McCann,TAL,28,25,26,4,2,135.1,119,51,124,34,12,9,6,1,1,0,5.36,1.37,ACB,['TAL'],['ACB'],524.3,0,0,0,[2023],0.3135011441647597,153,405.29999999999995,22.331999999999997,0,100,Active,0,Tallahassee,Mandrill
775383,Adley Adam,SAN,28,11,9,0,1,49.1,46,29,35,52,3,4,4,1,0,3,4.57,1.92,ACB,['SAN'],['ACB'],193.3,0,0,0,[2023],0.3902439024390244,98,147.3,22.3,0,100,Active,0,Santa Rosa,Panthera hybrid
228644,Grant Lee,TAL,29,50,0,0,1,48.1,27,16,80,23,3,3,4,25,5,6,2.58,1.01,ACB,['TAL'],['ACB'],171.3,0,0,0,[2023],0.2518703241895262,50,144.3,3.886,0,100,Active,0,Tallahassee,Mandrill
756269,Grant Silseth,VIS,28,46,2,1,0,50.0,33,20,56,25,8,5,5,2,3,13,3.6,1.27,ACB,['VIS'],['ACB'],183.0,0,0,0,[2023],0.29742388758782207,58,150.0,4.521739130434782,0,100,Active,0,Visalia,Tahr
486439,Connor Barnes,DES,28,45,2,2,1,49.0,54,32,33,23,6,0,2,3,0,8,5.6,1.56,ACB,['DES'],['ACB'],201.0,0,0,0,[2023],0.3421052631578947,77,147.0,4.977777777777778,0,100,Active,0,Des Moines,Cattle
682083,Heliot Zimmermann,JAC,39,27,31,0,3,167.2,133,71,192,46,31,16,7,2,1,3,3.2,0.96,ACB,['JAC'],['ACB'],634.5999999999999,0,0,0,[2023],0.24242424242424243,179,501.59999999999997,25.207407407407405,0,100,Active,0,Jacksonville,Barnacle
889802,Jonathan Mlodzinski,ROC,36,59,1,1,1,49.2,42,21,55,23,6,3,8,35,4,1,3.63,1.28,ACB,['ROC'],['ACB'],189.60000000000002,0,0,0,[2023],0.29906542056074764,65,147.60000000000002,3.603389830508475,0,100,Active,0,Rockford,Turtle
413008,Austin Kennedy,TAL,28,8,8,0,1,47.2,40,13,52,12,3,4,3,0,1,1,2.62,1.05,ACB,['TAL'],['ACB'],181.60000000000002,0,0,0,[2023],0.2592592592592593,52,141.60000000000002,24.200000000000003,0,100,Active,0,Tallahassee,Mandrill
11083,Connor Marlowe,BIR,33,52,4,2,0,48.1,64,31,30,17,9,2,5,2,3,10,5.48,1.65,SOL,['BIR'],['SOL'],208.3,0,0,0,[2023],0.3548387096774193,81,144.3,4.332692307692308,0,100,Active,0,Birmingham,Hermit crab
46906,Nestor Martinez,GRE,29,27,2,3,0,48.0,49,27,48,5,8,3,1,0,1,2,4.5,1.11,ACB,['GRE'],['ACB'],193.0,0,0,0,[2023],0.27007299270072993,54,144.0,7.333333333333333,0,100,Active,0,Greenville,Hamster
468964,Ozzie Moniak,SAN,27,11,12,0,2,49.1,48,29,44,29,3,3,6,3,2,3,5.82,1.68,SOL,['SAN'],['SOL'],195.3,0,0,0,[2023],0.358974358974359,77,147.3,20.39090909090909,0,100,Active,0,Santa Rosa,Panthera hybrid
340948,Jalen Garlick,MEL,29,38,0,0,3,45.0,47,27,49,20,6,2,4,3,3,3,5.23,1.49,ACB,['MEL'],['ACB'],182.0,0,0,0,[2023],0.33184855233853006,67,135.0,5.315789473684211,0,100,Active,0,Melbourne,Cattle
5880,Aaron Stephens,ERI,27,41,2,1,1,47.2,36,25,47,19,7,5,4,1,2,4,4.85,1.27,ACB,['ERI'],['ACB'],177.60000000000002,0,0,0,[2023],0.29742388758782207,55,141.60000000000002,4.795121951219513,0,100,Active,0,Erie,Ox
463099,Touki Cisnero,SAN,24,17,6,0,1,44.2,49,23,40,12,9,3,4,0,2,5,4.85,1.27,ACB,['SAN'],['ACB'],181.60000000000002,0,0,0,[2023],0.29742388758782207,61,132.60000000000002,11.38823529411765,0,100,Active,0,Santa Rosa,Panthera hybrid
905170,Tristan Nola,RIC,26,47,2,0,2,45.1,41,27,51,29,4,2,2,0,1,9,5.31,1.46,ACB,['RIC'],['ACB'],176.3,0,0,0,[2023],0.3273542600896861,70,135.3,4.368085106382979,0,100,Active,0,Richmond County,Llama
61229,Kolten Moore,FAY,25,9,6,1,2,45.1,39,24,37,8,10,1,5,1,4,1,4.68,1.04,SOL,['FAY'],['SOL'],174.3,0,0,0,[2023],0.25742574257425743,47,135.3,20.255555555555556,0,100,Active,0,Fayetteville,Viper
32048,Ron Coulombe,TAL,30,34,10,1,1,48.1,46,31,52,21,6,2,3,3,2,3,5.95,1.49,ACB,['TAL'],['ACB'],190.3,0,0,0,[2023],0.33184855233853006,67,144.3,6.214705882352941,0,100,Active,0,Tallahassee,Mandrill
768874,Joel Cronin,GIL,32,46,8,2,1,46.1,38,17,37,19,4,1,2,3,4,5,3.61,1.25,SOL,['GIL'],['SOL'],176.3,0,0,0,[2023],0.29411764705882354,57,138.3,4.245652173913044,0,100,Active,0,Gilbert,Star-nosed mole
881453,Quinn Muller,SUN,33,41,1,4,1,45.0,23,8,44,23,6,3,1,1,2,5,1.71,0.9,ACB,['SUN'],['ACB'],158.0,0,0,0,[2023],0.23076923076923078,46,135.0,4.414634146341464,0,100,Active,0,Sunnyvale,Lamprey
1007960,Matt Burger,ESC,24,40,0,1,0,42.0,36,17,61,25,6,2,6,2,3,15,3.64,1.33,ACB,['ESC'],['ACB'],162.0,0,0,0,[2023],0.3071593533487298,61,126.0,4.675,0,100,Active,0,Escondido,Python
652466,Martin Edwards,THO,29,29,16,0,1,109.1,144,82,85,42,26,3,10,2,2,0,7.71,1.86,ACB,['THO'],['ACB'],471.29999999999995,0,0,0,[2023],0.38271604938271603,186,327.29999999999995,17.7,0,100,Active,0,Thousand Oaks,Sole
564957,Sam Ruiz,RAC,25,10,8,0,3,44.0,36,19,43,27,5,1,5,2,0,6,3.64,1.33,SOL,['RAC'],['SOL'],168.0,0,0,0,[2023],0.3071593533487298,63,132.0,19.5,0,100,Active,0,Racine,Hedgehog
295398,Ranger Springs,SUN,26,10,5,5,0,43.0,28,10,38,5,10,2,3,0,1,0,2.14,0.76,ACB,['SUN'],['ACB'],157.0,0,0,0,[2023],0.2021276595744681,33,129.0,16.2,0,100,Active,0,Sunnyvale,Lamprey
368862,Connor Miranda,RIC,25,14,8,5,2,49.0,46,27,27,15,6,4,2,2,1,0,4.5,1.31,ACB,['RIC'],['ACB'],193.0,0,0,0,[2023],0.3039443155452436,61,147.0,14.857142857142858,0,100,Active,0,Richmond County,Llama
30252,Jake Brito,SAN,28,46,0,1,3,43.1,33,12,70,20,3,1,2,14,2,11,1.74,1.16,SOL,['SAN'],['SOL'],162.3,0,0,0,[2023],0.2788461538461538,53,129.3,3.96304347826087,0,100,Active,0,Santa Rosa,Panthera hybrid
409723,Mark Fleming,BIR,27,9,7,0,1,43.1,39,20,32,14,11,1,7,2,1,2,4.35,1.23,SOL,['BIR'],['SOL'],168.3,0,0,0,[2023],0.2907801418439716,53,129.3,20.255555555555556,0,100,Active,0,Birmingham,Hermit crab
919869,Yu Muncy,GRE,24,40,2,3,0,45.2,41,24,46,15,6,3,4,0,1,3,5.09,1.35,ACB,['GRE'],['ACB'],176.60000000000002,0,0,0,[2023],0.31034482758620696,56,135.60000000000002,4.790000000000001,0,100,Active,0,Greenville,Hamster
954049,Alek Edwards,HAV,26,16,3,0,3,45.2,43,15,40,20,6,3,1,3,3,1,3.32,1.43,ACB,['HAV'],['ACB'],178.60000000000002,0,0,0,[2023],0.3227990970654628,63,135.60000000000002,12.412500000000001,0,100,Active,0,Havre de Grace,Earthworm
949552,Gary Rutherford,NAS,34,37,2,0,1,44.2,42,14,28,9,6,3,2,5,2,3,2.66,1.23,ACB,['NAS'],['ACB'],174.60000000000002,0,0,0,[2023],0.2907801418439716,51,132.60000000000002,4.962162162162163,0,100,Active,0,Nashville,Shark
29163,Bryan Stefanic,NAS,34,48,0,0,1,42.2,28,13,50,20,5,1,3,2,4,15,2.66,1.11,ACB,['NAS'],['ACB'],154.60000000000002,0,0,0,[2023],0.27007299270072993,48,126.60000000000001,3.6375000000000006,0,100,Active,0,Nashville,Shark
461880,Eric Murfee,PAS,29,42,4,2,0,46.1,27,13,35,4,4,9,2,1,2,10,2.45,0.74,SOL,['PAS'],['SOL'],165.3,0,0,0,[2023],0.1978609625668449,31,138.3,4.030952380952381,0,100,Active,0,Pasadena,Octopus
53765,Tim Severino,PAS,26,19,15,1,6,87.2,100,55,64,21,22,2,10,0,0,0,5.58,1.39,SOL,['PAS'],['SOL'],361.6,0,0,0,[2023],0.31662870159453305,121,261.6,20.13684210526316,0,100,Active,0,Pasadena,Octopus
690990,Yu Caballero,MCH,29,36,1,1,2,43.1,45,23,46,20,6,2,1,0,0,0,4.91,1.44,SOL,['MCH'],['SOL'],174.3,0,0,0,[2023],0.32432432432432434,65,129.3,5.397222222222222,0,100,Active,0,McHenry,Otter
930573,Bryan Gorman,STE,28,25,3,0,3,43.1,53,32,43,22,10,3,3,1,2,0,6.64,1.7,SOL,['STE'],['SOL'],182.3,0,0,0,[2023],0.36170212765957444,75,129.3,8.172,0,100,Active,0,Sterling Heights,Bovid
642405,Brett Bielak,ESC,27,32,5,3,0,41.1,29,19,36,15,4,2,1,0,5,5,3.89,1.09,ACB,['ESC'],['ACB'],152.3,0,0,0,[2023],0.2665036674816626,44,123.30000000000001,5.228125,0,100,Active,0,Escondido,Python
663428,Drew Solomon,SAN,28,40,1,0,1,44.1,48,27,41,20,6,2,1,3,3,3,5.03,1.63,SOL,['SAN'],['SOL'],180.3,0,0,0,[2023],0.3520518358531317,68,132.3,5.0075,0,100,Active,0,Santa Rosa,Panthera hybrid
1009716,Chase Graveman,RIC,28,50,1,1,1,41.0,26,14,55,28,6,3,5,2,4,16,3.23,1.33,ACB,['RIC'],['ACB'],149.0,0,0,0,[2023],0.3071593533487298,54,123.0,3.54,0,100,Active,0,Richmond County,Llama
915591,Evan Lively,HAV,32,40,6,4,0,41.0,40,22,32,10,5,3,3,1,0,3,4.62,1.13,ACB,['HAV'],['ACB'],163.0,0,0,0,[2023],0.27360774818401934,50,123.0,4.325,0,100,Active,0,Havre de Grace,Earthworm
941975,Yennier Kerr,SAN,32,45,1,1,0,45.2,42,22,33,9,10,3,5,0,2,6,5.12,1.29,SOL,['SAN'],['SOL'],177.60000000000002,0,0,0,[2023],0.30069930069930073,51,135.60000000000002,4.146666666666667,0,100,Active,0,Santa Rosa,Panthera hybrid
662001,Manny Henry,SUN,31,27,9,1,2,98.2,108,50,71,17,16,9,7,5,1,2,4.89,1.27,ACB,['SUN'],['ACB'],402.6,0,0,0,[2023],0.29742388758782207,125,294.6,15.540740740740741,0,100,Active,0,Sunnyvale,Lamprey
89510,Buck Cox,FAY,33,43,15,1,1,41.1,33,19,53,17,7,3,7,0,2,9,3.99,1.17,SOL,['FAY'],['SOL'],156.3,0,0,0,[2023],0.2805755395683453,50,123.30000000000001,4.030232558139535,0,100,Active,0,Fayetteville,Viper
311643,Ronny Gillaspie,STE,31,18,7,0,2,40.1,50,41,36,31,8,0,4,2,1,1,8.45,1.96,SOL,['STE'],['SOL'],170.3,0,0,0,[2023],0.3951612903225806,81,120.30000000000001,11.183333333333334,0,100,Active,0,Sterling Heights,Bovid
163180,Tyler Cabrera,RIC,35,10,7,2,2,39.2,48,27,33,20,3,2,3,1,2,0,5.97,1.67,ACB,['RIC'],['ACB'],165.60000000000002,0,0,0,[2023],0.3576017130620985,68,117.60000000000001,18.560000000000002,0,100,Active,0,Richmond County,Llama
726074,Tanner Nelson,RAC,31,43,1,1,2,38.2,29,26,45,19,10,1,4,0,3,6,5.26,1.17,SOL,['RAC'],['SOL'],143.60000000000002,0,0,0,[2023],0.2805755395683453,48,114.60000000000001,3.7813953488372096,0,100,Active,0,Racine,Hedgehog
846499,Kyle Semien,NAS,24,12,6,0,1,39.2,30,14,36,20,7,2,2,0,2,1,2.87,1.27,ACB,['NAS'],['ACB'],147.60000000000002,0,0,0,[2023],0.29742388758782207,50,117.60000000000001,13.966666666666669,0,100,Active,0,Nashville,Shark
347648,Josiah Balazovic,NEI,28,39,2,0,1,41.2,44,22,42,20,11,2,3,2,2,4,5.26,1.62,ACB,['NEI'],['ACB'],167.60000000000002,0,0,0,[2023],0.35064935064935066,64,123.60000000000001,4.810256410256411,0,100,Active,0,Neilsville,Bat
425882,Willi Lopez,PAS,31,11,11,1,0,39.1,41,17,38,15,4,5,6,1,2,0,3.86,1.31,SOL,['PAS'],['SOL'],158.3,0,0,0,[2023],0.3039443155452436,56,117.30000000000001,15.754545454545456,0,100,Active,0,Pasadena,Octopus
390693,Anthony Okert,BOI,29,34,3,0,2,38.2,24,10,56,17,1,3,4,18,5,4,2.45,1.06,SOL,['BOI'],['SOL'],138.60000000000002,0,0,0,[2023],0.2610837438423645,41,114.60000000000001,4.576470588235295,0,100,Active,0,Boise City,Swordtail
733975,Trayce Schanuel,BOI,27,28,1,2,0,40.2,31,16,46,11,1,4,2,4,4,3,3.68,1.06,SOL,['BOI'],['SOL'],151.60000000000002,0,0,0,[2023],0.2610837438423645,42,120.60000000000001,5.807142857142858,0,100,Active,0,Boise City,Swordtail
309840,Josh Grissom,ERI,27,23,1,4,1,41.1,26,7,38,8,6,4,1,2,0,0,1.73,0.83,ACB,['ERI'],['ACB'],149.3,0,0,0,[2023],0.216710182767624,34,123.30000000000001,6.839130434782609,0,100,Active,0,Erie,Ox
490907,Sam Vasquez,PAS,24,36,1,0,1,43.0,32,12,36,18,4,4,3,3,4,11,2.25,1.28,SOL,['PAS'],['SOL'],161.0,0,0,0,[2023],0.29906542056074764,50,129.0,4.972222222222222,0,100,Active,0,Pasadena,Octopus
802065,Justin Ryan,SAN,26,26,3,4,0,40.2,32,19,36,17,2,0,6,4,0,5,4.54,1.26,ACB,['SAN'],['ACB'],152.60000000000002,0,0,0,[2023],0.29577464788732394,49,120.60000000000001,6.523076923076924,0,100,Active,0,Santa Rosa,Panthera hybrid
739512,Dominic Knizner,JAC,26,29,1,2,0,35.2,46,21,31,15,6,3,3,1,4,6,5.05,1.46,ACB,['JAC'],['ACB'],151.60000000000002,0,0,0,[2023],0.3273542600896861,61,105.60000000000001,5.744827586206897,0,100,Active,0,Jacksonville,Barnacle
212944,Keynan Brito,DEN,33,39,1,1,0,37.1,35,12,39,9,3,4,1,5,2,15,3.06,1.1,SOL,['DEN'],['SOL'],146.3,0,0,0,[2023],0.26829268292682934,44,111.30000000000001,3.9820512820512826,0,100,Active,0,Denver,Land snail
342860,Michael Burger,STE,26,28,1,1,2,35.1,33,28,33,35,10,0,1,1,2,3,6.37,1.61,SOL,['STE'],['SOL'],138.3,0,0,0,[2023],0.3492407809110629,68,105.30000000000001,6.189285714285715,0,100,Active,0,Sterling Heights,Bovid
215649,Emmet Irvin,RAC,25,35,3,1,1,38.1,40,19,34,18,3,5,3,1,1,5,4.84,1.39,SOL,['RAC'],['SOL'],154.3,0,0,0,[2023],0.31662870159453305,58,114.30000000000001,4.9228571428571435,0,100,Active,0,Racine,Hedgehog
4315,Steven Remillard,SAN,26,13,5,0,2,38.0,47,35,19,17,5,3,5,1,1,2,8.23,1.66,SOL,['SAN'],['SOL'],161.0,0,0,0,[2023],0.3562231759656652,64,114.0,13.692307692307692,0,100,Active,0,Santa Rosa,Panthera hybrid
775320,Vinnie Adam,GRE,25,26,2,0,3,38.0,41,14,35,12,4,2,3,2,0,4,3.6,1.37,ACB,['GRE'],['ACB'],155.0,0,0,0,[2023],0.3135011441647597,53,114.0,6.423076923076923,0,100,Active,0,Greenville,Hamster
345435,Starling Heasley,MCH,24,7,8,1,1,34.2,35,17,26,14,6,7,2,1,0,1,4.41,1.27,SOL,['MCH'],['SOL'],137.60000000000002,0,0,0,[2023],0.29742388758782207,49,102.60000000000001,21.657142857142862,0,100,Active,0,McHenry,Otter
714006,Andrew Patino,FAY,22,9,8,0,1,38.2,34,18,41,12,9,2,1,0,1,0,4.15,1.15,SOL,['FAY'],['SOL'],148.60000000000002,0,0,0,[2023],0.2771084337349397,46,114.60000000000001,17.84444444444445,0,100,Active,0,Fayetteville,Viper
825092,Josh Marlowe,RIC,26,9,7,0,1,37.2,38,23,31,14,10,2,8,0,1,1,5.19,1.33,ACB,['RIC'],['ACB'],149.60000000000002,0,0,0,[2023],0.3071593533487298,52,111.60000000000001,18.17777777777778,0,100,Active,0,Richmond County,Llama
881538,Jack Cowser,RIC,27,19,0,2,4,38.2,41,17,29,16,3,3,3,1,4,1,4.15,1.41,ACB,['RIC'],['ACB'],155.60000000000002,0,0,0,[2023],0.31972789115646255,57,114.60000000000001,9.031578947368422,0,100,Active,0,Richmond County,Llama
834452,Luis Speier,DEN,40,39,4,1,3,37.2,26,6,41,15,8,1,0,1,3,13,1.56,1.1,SOL,['DEN'],['SOL'],137.60000000000002,0,0,0,[2023],0.26829268292682934,41,111.60000000000001,3.9128205128205136,0,100,Active,0,Denver,Land snail
705609,Freddy Urias,LEW,29,31,2,0,0,38.2,38,17,59,12,2,1,0,2,4,7,3.63,1.36,SOL,['LEW'],['SOL'],152.60000000000002,0,0,0,[2023],0.3119266055045872,50,114.60000000000001,5.3096774193548395,0,100,Active,0,Lewisville,Bird
778352,Nick Weissert,VIS,27,36,34,0,1,158.4,177,88,163,72,20,9,9,1,1,2,6.75,1.67,ACB,['VIS'],['ACB'],652.2,0,0,0,[2023],0.3576017130620985,249,475.20000000000005,20.116666666666667,0,100,Active,0,Visalia,Tahr
396701,Jonah Calhoun,VIS,31,26,0,3,2,37.2,42,20,37,16,7,2,3,1,2,5,5.19,1.56,ACB,['VIS'],['ACB'],153.60000000000002,0,0,0,[2023],0.3421052631578947,58,111.60000000000001,6.523076923076924,0,100,Active,0,Visalia,Tahr
501349,Osleivis Vasquez,NEW,25,10,9,1,2,35.1,54,24,52,10,10,3,2,1,1,1,6.29,1.75,SOL,['NEW'],['SOL'],159.3,0,0,0,[2023],0.3684210526315789,64,105.30000000000001,16.93,0,100,Active,0,Newport News,Cape buffalo
758455,Nathan Jankowski,DEN,25,9,7,0,1,39.1,57,32,18,15,13,4,5,0,1,0,7.6,1.89,SOL,['DEN'],['SOL'],174.3,0,0,0,[2023],0.38650306748466257,72,117.30000000000001,21.033333333333335,0,100,Active,0,Denver,Land snail
809702,Bennett Jones,STE,23,45,0,3,0,35.0,38,23,25,14,4,5,0,1,2,5,5.03,1.47,SOL,['STE'],['SOL'],143.0,0,0,0,[2023],0.3288590604026846,52,105.0,3.488888888888889,0,100,Active,0,Sterling Heights,Bovid
650644,Vaughn Tonkin,SUN,27,34,3,1,0,34.2,32,17,33,12,5,4,4,3,1,4,4.01,1.1,ACB,['SUN'],['ACB'],134.60000000000002,0,0,0,[2023],0.26829268292682934,44,102.60000000000001,4.311764705882354,0,100,Active,0,Sunnyvale,Lamprey
607416,Michael Gray,SAN,25,28,0,0,2,41.2,34,23,34,22,11,2,2,1,3,2,5.88,1.46,SOL,['SAN'],['SOL'],157.60000000000002,0,0,0,[2023],0.3273542600896861,56,123.60000000000001,6.4142857142857155,0,100,Active,0,Santa Rosa,Panthera hybrid
545881,Taylor Martini,ESC,25,11,11,1,0,36.2,51,38,30,21,11,1,3,1,0,3,8.29,1.96,ACB,['ESC'],['ACB'],159.60000000000002,0,0,0,[2023],0.3951612903225806,72,108.60000000000001,16.41818181818182,0,100,Active,0,Escondido,Python
448400,Victor Speier,BOI,23,12,10,3,2,35.2,55,33,34,19,9,3,7,3,1,2,8.02,2.08,SOL,['BOI'],['SOL'],160.60000000000002,0,0,0,[2023],0.4094488188976378,74,105.60000000000001,14.966666666666669,0,100,Active,0,Boise City,Swordtail
177122,Trevor Kluber,RIC,31,18,20,2,0,97.2,113,72,60,23,23,6,7,0,0,3,5.4,1.29,ACB,['RIC'],['ACB'],404.6,0,0,0,[2023],0.30069930069930073,136,291.6,23.755555555555556,0,100,Active,0,Richmond County,Llama
381435,Wandy Alonso,FAY,32,39,0,0,0,37.1,27,14,45,17,8,4,3,0,4,4,2.97,1.23,SOL,['FAY'],['SOL'],138.3,0,0,0,[2023],0.2907801418439716,44,111.30000000000001,3.9820512820512826,0,100,Active,0,Fayetteville,Viper
594708,Hayden Tapia,DES,25,10,7,1,2,37.1,27,16,42,16,2,1,3,1,0,2,3.78,1.2,ACB,['DES'],['ACB'],138.3,0,0,0,[2023],0.2857142857142857,43,111.30000000000001,15.430000000000001,0,100,Active,0,Des Moines,Cattle
41632,Nick Keller,ESC,28,7,6,1,1,33.0,39,14,32,15,5,2,4,3,0,0,3.82,1.48,ACB,['ESC'],['ACB'],138.0,0,0,0,[2023],0.33035714285714285,54,99.0,21.857142857142858,0,100,Active,0,Escondido,Python
346322,Chas Votto,TAL,27,11,2,0,0,39.0,47,21,33,14,7,3,4,4,0,0,5.73,1.55,ACB,['TAL'],['ACB'],164.0,0,0,0,[2023],0.34065934065934067,61,117.0,16.181818181818183,0,100,Active,0,Tallahassee,Mandrill
1000694,Nick Lewis,NAS,31,33,1,1,0,34.2,27,19,37,12,2,4,3,0,1,13,3.86,1.07,ACB,['NAS'],['ACB'],129.60000000000002,0,0,0,[2023],0.2628992628992629,39,102.60000000000001,4.290909090909092,0,100,Active,0,Nashville,Shark
32521,Heliot Hamilton,DEN,26,9,6,1,0,35.1,42,29,33,12,9,3,3,1,2,2,6.4,1.48,SOL,['DEN'],['SOL'],147.3,0,0,0,[2023],0.33035714285714285,54,105.30000000000001,17.700000000000003,0,100,Active,0,Denver,Land snail
774922,Yandy Junis,DEN,28,7,8,1,0,32.1,43,21,35,8,6,1,4,2,1,0,5.29,1.39,SOL,['DEN'],['SOL'],139.3,0,0,0,[2023],0.31662870159453305,51,96.30000000000001,21.042857142857144,0,100,Active,0,Denver,Land snail
453767,Josh Eaton,JAC,27,37,1,1,6,34.2,38,21,37,16,4,5,3,0,7,10,5.4,1.58,ACB,['JAC'],['ACB'],140.60000000000002,0,0,0,[2023],0.34497816593886466,54,102.60000000000001,4.232432432432433,0,100,Active,0,Jacksonville,Barnacle
